iteration,f1_weighted,datetime_start,datetime_complete,duration,max_depth,max_leaves,min_samples_leaf,min_samples_split,n_bins,n_estimators,state
121,0.9762175791706111,2022-09-23 02:21:05.992203,2022-09-23 02:22:23.162459,0 days 00:01:17.170256,22.0,398.0,99.0,37.0,231.0,517.0,COMPLETE
126,0.9762175389457484,2022-09-23 02:27:05.849961,2022-09-23 02:28:18.152614,0 days 00:01:12.302653,21.0,392.0,105.0,45.0,235.0,482.0,COMPLETE
197,0.9762142099316561,2022-09-23 03:39:00.255591,2022-09-23 03:40:13.229753,0 days 00:01:12.974162,16.0,397.0,124.0,43.0,224.0,487.0,COMPLETE
103,0.9762126769962788,2022-09-23 01:59:51.483893,2022-09-23 02:01:12.937473,0 days 00:01:21.453580,30.0,391.0,97.0,44.0,253.0,548.0,COMPLETE
160,0.9762125124174109,2022-09-23 03:05:41.298320,2022-09-23 03:07:04.467732,0 days 00:01:23.169412,34.0,391.0,107.0,37.0,229.0,557.0,COMPLETE
215,0.9762109431445746,2022-09-23 03:58:16.767401,2022-09-23 03:59:29.911447,0 days 00:01:13.144046,15.0,396.0,127.0,45.0,232.0,490.0,COMPLETE
155,0.9762092603486401,2022-09-23 03:01:00.600838,2022-09-23 03:02:15.458302,0 days 00:01:14.857464,36.0,395.0,123.0,38.0,170.0,505.0,COMPLETE
243,0.9762092566871662,2022-09-23 04:32:33.626209,2022-09-23 04:33:46.321635,0 days 00:01:12.695426,25.0,388.0,110.0,38.0,207.0,489.0,COMPLETE
41,0.9762092053716782,2022-09-23 00:49:20.633602,2022-09-23 00:50:15.802986,0 days 00:00:55.169384,20.0,398.0,99.0,40.0,198.0,371.0,COMPLETE
104,0.9762076835960027,2022-09-23 02:01:12.937695,2022-09-23 02:02:38.481220,0 days 00:01:25.543525,28.0,394.0,105.0,45.0,242.0,576.0,COMPLETE
169,0.9762044020892834,2022-09-23 03:16:54.657488,2022-09-23 03:18:10.861862,0 days 00:01:16.204374,18.0,393.0,116.0,44.0,214.0,510.0,COMPLETE
195,0.9762025912817088,2022-09-23 03:37:40.309134,2022-09-23 03:38:21.493938,0 days 00:00:41.184804,18.0,392.0,129.0,37.0,208.0,275.0,COMPLETE
214,0.9762010183514762,2022-09-23 03:57:04.663754,2022-09-23 03:58:16.767117,0 days 00:01:12.103363,17.0,400.0,126.0,44.0,236.0,481.0,COMPLETE
79,0.9761926774874218,2022-09-23 01:30:35.149822,2022-09-23 01:31:57.892684,0 days 00:01:22.742862,16.0,396.0,89.0,43.0,257.0,555.0,COMPLETE
110,0.9761926738192179,2022-09-23 02:08:12.360974,2022-09-23 02:09:22.958372,0 days 00:01:10.597398,20.0,386.0,110.0,39.0,207.0,475.0,COMPLETE
149,0.9761912758090465,2022-09-23 02:56:23.150981,2022-09-23 02:57:34.151556,0 days 00:01:11.000575,22.0,382.0,100.0,42.0,183.0,478.0,COMPLETE
5,0.9761893667764617,2022-09-23 00:05:18.223406,2022-09-23 00:06:17.895418,0 days 00:00:59.672012,40.0,369.0,113.0,26.0,276.0,402.0,COMPLETE
34,0.9761893520984694,2022-09-23 00:42:15.958568,2022-09-23 00:43:26.064650,0 days 00:01:10.106082,23.0,390.0,92.0,41.0,177.0,473.0,COMPLETE
114,0.9761892122403074,2022-09-23 02:13:08.626922,2022-09-23 02:14:23.508165,0 days 00:01:14.881243,19.0,397.0,108.0,37.0,218.0,504.0,COMPLETE
130,0.9761859457613132,2022-09-23 02:32:01.876454,2022-09-23 02:33:17.898020,0 days 00:01:16.021566,26.0,388.0,98.0,38.0,229.0,509.0,COMPLETE
89,0.9761827966759056,2022-09-23 01:43:34.480029,2022-09-23 01:44:50.809356,0 days 00:01:16.329327,28.0,400.0,93.0,43.0,175.0,514.0,COMPLETE
241,0.9761795006185344,2022-09-23 04:29:55.173477,2022-09-23 04:31:13.651049,0 days 00:01:18.477572,25.0,391.0,108.0,39.0,285.0,524.0,COMPLETE
202,0.9761744079385873,2022-09-23 03:44:43.781679,2022-09-23 03:45:42.461550,0 days 00:00:58.679871,17.0,392.0,128.0,40.0,230.0,391.0,COMPLETE
50,0.9761696635507423,2022-09-23 00:57:40.311887,2022-09-23 00:58:41.133878,0 days 00:01:00.821991,27.0,393.0,104.0,47.0,181.0,410.0,COMPLETE
258,0.9761677828191513,2022-09-23 04:49:57.255146,2022-09-23 04:51:06.992538,0 days 00:01:09.737392,18.0,387.0,102.0,39.0,219.0,470.0,COMPLETE
226,0.9761646482053028,2022-09-23 04:11:32.343448,2022-09-23 04:12:16.581840,0 days 00:00:44.238392,17.0,396.0,122.0,36.0,243.0,292.0,COMPLETE
17,0.9761643540252778,2022-09-23 00:21:08.612263,2022-09-23 00:22:04.767631,0 days 00:00:56.155368,31.0,380.0,98.0,39.0,229.0,378.0,COMPLETE
86,0.9761629067836899,2022-09-23 01:39:54.415088,2022-09-23 01:41:09.005154,0 days 00:01:14.590066,25.0,393.0,105.0,46.0,169.0,502.0,COMPLETE
64,0.9761580194987217,2022-09-23 01:12:05.987636,2022-09-23 01:13:21.603398,0 days 00:01:15.615762,24.0,382.0,96.0,45.0,253.0,507.0,COMPLETE
95,0.976156402537267,2022-09-23 01:51:04.376233,2022-09-23 01:52:24.748752,0 days 00:01:20.372519,23.0,382.0,109.0,41.0,161.0,546.0,COMPLETE
119,0.9761563732954386,2022-09-23 02:19:13.261956,2022-09-23 02:20:11.951665,0 days 00:00:58.689709,17.0,394.0,104.0,37.0,227.0,393.0,COMPLETE
185,0.9761513834640531,2022-09-23 03:30:08.270970,2022-09-23 03:30:52.747936,0 days 00:00:44.476966,17.0,394.0,109.0,39.0,164.0,297.0,COMPLETE
183,0.976149974089392,2022-09-23 03:28:48.607574,2022-09-23 03:29:30.294233,0 days 00:00:41.686659,15.0,397.0,106.0,38.0,210.0,277.0,COMPLETE
77,0.9761497226216079,2022-09-23 01:28:21.176488,2022-09-23 01:29:34.641856,0 days 00:01:13.465368,28.0,379.0,109.0,45.0,194.0,493.0,COMPLETE
158,0.9761462686656038,2022-09-23 03:03:43.932279,2022-09-23 03:04:24.590095,0 days 00:00:40.657816,27.0,396.0,105.0,41.0,195.0,270.0,COMPLETE
265,0.9761462502417361,2022-09-23 04:55:16.780458,2022-09-23 04:55:57.373771,0 days 00:00:40.593313,17.0,398.0,105.0,35.0,211.0,270.0,COMPLETE
270,0.976146224426322,2022-09-23 04:58:50.573468,2022-09-23 04:59:38.008104,0 days 00:00:47.434636,17.0,394.0,109.0,37.0,207.0,317.0,COMPLETE
152,0.9761445967239964,2022-09-23 02:59:01.374485,2022-09-23 02:59:40.305780,0 days 00:00:38.931295,38.0,393.0,111.0,45.0,174.0,260.0,COMPLETE
164,0.9761429321458118,2022-09-23 03:10:51.080412,2022-09-23 03:12:05.338276,0 days 00:01:14.257864,17.0,398.0,108.0,37.0,167.0,500.0,COMPLETE
172,0.9761413890216726,2022-09-23 03:20:03.677566,2022-09-23 03:21:46.961173,0 days 00:01:43.283607,16.0,400.0,110.0,39.0,221.0,694.0,COMPLETE
272,0.9761362553114501,2022-09-23 05:00:23.604921,2022-09-23 05:01:28.668690,0 days 00:01:05.063769,17.0,392.0,108.0,36.0,217.0,437.0,COMPLETE
143,0.9761330552563837,2022-09-23 02:48:51.461564,2022-09-23 02:50:06.013614,0 days 00:01:14.552050,24.0,392.0,107.0,45.0,244.0,500.0,COMPLETE
93,0.9761330036665951,2022-09-23 01:48:45.564507,2022-09-23 01:49:54.255906,0 days 00:01:08.691399,22.0,394.0,100.0,44.0,172.0,464.0,COMPLETE
91,0.9761297997097784,2022-09-23 01:46:03.323455,2022-09-23 01:47:21.770533,0 days 00:01:18.447078,35.0,397.0,101.0,44.0,251.0,527.0,COMPLETE
207,0.9761262824098366,2022-09-23 03:49:59.655981,2022-09-23 03:50:49.481263,0 days 00:00:49.825282,18.0,394.0,128.0,38.0,222.0,333.0,COMPLETE
70,0.9761247397726502,2022-09-23 01:19:34.722140,2022-09-23 01:20:43.850077,0 days 00:01:09.127937,20.0,396.0,97.0,43.0,248.0,463.0,COMPLETE
211,0.9761233467895595,2022-09-23 03:53:36.648622,2022-09-23 03:54:44.740893,0 days 00:01:08.092271,19.0,395.0,125.0,43.0,225.0,455.0,COMPLETE
219,0.9761231046904599,2022-09-23 04:03:23.132635,2022-09-23 04:04:32.031893,0 days 00:01:08.899258,17.0,400.0,119.0,38.0,230.0,460.0,COMPLETE
132,0.97612146959522,2022-09-23 02:34:35.614528,2022-09-23 02:36:00.365930,0 days 00:01:24.751402,19.0,392.0,101.0,46.0,232.0,569.0,COMPLETE
247,0.9761213477759483,2022-09-23 04:37:08.450819,2022-09-23 04:37:48.678380,0 days 00:00:40.227561,17.0,400.0,113.0,39.0,282.0,265.0,COMPLETE
153,0.9761200178421116,2022-09-23 02:59:40.306445,2022-09-23 03:00:17.203530,0 days 00:00:36.897085,37.0,397.0,113.0,44.0,178.0,244.0,COMPLETE
63,0.9761198050284456,2022-09-23 01:10:40.285008,2022-09-23 01:12:05.987433,0 days 00:01:25.702425,27.0,394.0,99.0,49.0,230.0,576.0,COMPLETE
11,0.9761165384936434,2022-09-23 00:13:03.394467,2022-09-23 00:14:29.496321,0 days 00:01:26.101854,34.0,395.0,113.0,30.0,164.0,583.0,COMPLETE
140,0.976116523774947,2022-09-23 02:45:05.884030,2022-09-23 02:46:19.453572,0 days 00:01:13.569542,25.0,386.0,108.0,43.0,235.0,491.0,COMPLETE
154,0.9761164906272007,2022-09-23 03:00:17.203803,2022-09-23 03:01:00.600556,0 days 00:00:43.396753,35.0,400.0,98.0,47.0,186.0,289.0,COMPLETE
109,0.9761130060914563,2022-09-23 02:07:05.104205,2022-09-23 02:08:12.360719,0 days 00:01:07.256514,16.0,390.0,108.0,36.0,222.0,451.0,COMPLETE
78,0.9761115448185549,2022-09-23 01:29:34.642056,2022-09-23 01:30:35.149569,0 days 00:01:00.507513,17.0,395.0,103.0,40.0,207.0,406.0,COMPLETE
277,0.9761098064483468,2022-09-23 05:04:11.282074,2022-09-23 05:04:54.365712,0 days 00:00:43.083638,16.0,397.0,110.0,37.0,271.0,286.0,COMPLETE
274,0.9761048348156244,2022-09-23 05:02:11.666889,2022-09-23 05:02:50.586269,0 days 00:00:38.919380,19.0,396.0,111.0,34.0,283.0,257.0,COMPLETE
275,0.9761047570642261,2022-09-23 05:02:50.586618,2022-09-23 05:03:35.491648,0 days 00:00:44.905030,18.0,394.0,110.0,38.0,292.0,298.0,COMPLETE
222,0.9760999112154862,2022-09-23 04:07:04.131560,2022-09-23 04:08:20.208460,0 days 00:01:16.076900,18.0,400.0,121.0,37.0,224.0,508.0,COMPLETE
66,0.9760981911663248,2022-09-23 01:14:33.693439,2022-09-23 01:16:03.269923,0 days 00:01:29.576484,23.0,386.0,95.0,34.0,217.0,606.0,COMPLETE
12,0.9760965672444339,2022-09-23 00:14:29.496493,2022-09-23 00:16:13.010847,0 days 00:01:43.514354,36.0,395.0,117.0,31.0,281.0,698.0,COMPLETE
82,0.9760900159608271,2022-09-23 01:34:32.710395,2022-09-23 01:36:02.401141,0 days 00:01:29.690746,31.0,397.0,107.0,46.0,237.0,599.0,COMPLETE
216,0.976086830350107,2022-09-23 03:59:29.911730,2022-09-23 04:00:43.958543,0 days 00:01:14.046813,16.0,393.0,124.0,39.0,214.0,495.0,COMPLETE
83,0.9760866461631231,2022-09-23 01:36:02.401348,2022-09-23 01:37:28.396218,0 days 00:01:25.994870,37.0,386.0,98.0,42.0,230.0,576.0,COMPLETE
205,0.9760618064855465,2022-09-23 03:47:51.338582,2022-09-23 03:48:53.231499,0 days 00:01:01.892917,17.0,389.0,121.0,41.0,232.0,415.0,COMPLETE
296,0.9760616832780624,2022-09-23 15:51:01.702283,2022-09-23 15:52:11.444545,0 days 00:01:09.742262,18.0,400.0,113.0,31.0,270.0,452.0,COMPLETE
100,0.9760601270473965,2022-09-23 01:55:52.706459,2022-09-23 01:57:12.257514,0 days 00:01:19.551055,38.0,393.0,104.0,46.0,233.0,536.0,COMPLETE
138,0.9760601233414407,2022-09-23 02:42:35.969245,2022-09-23 02:43:52.660069,0 days 00:01:16.690824,32.0,395.0,104.0,44.0,207.0,515.0,COMPLETE
72,0.9760567903632453,2022-09-23 01:22:01.086635,2022-09-23 01:23:24.802000,0 days 00:01:23.715365,25.0,396.0,101.0,37.0,233.0,564.0,COMPLETE
144,0.9760552257382142,2022-09-23 02:50:06.013865,2022-09-23 02:51:24.046459,0 days 00:01:18.032594,17.0,400.0,106.0,47.0,197.0,523.0,COMPLETE
189,0.9760484819707631,2022-09-23 03:32:46.379323,2022-09-23 03:33:26.127238,0 days 00:00:39.747915,21.0,396.0,113.0,46.0,180.0,265.0,COMPLETE
230,0.9760468693008897,2022-09-23 04:15:38.342702,2022-09-23 04:16:56.989578,0 days 00:01:18.646876,17.0,394.0,112.0,38.0,268.0,525.0,COMPLETE
276,0.9760433013038899,2022-09-23 05:03:35.491969,2022-09-23 05:04:11.281763,0 days 00:00:35.789794,18.0,390.0,117.0,38.0,259.0,237.0,COMPLETE
120,0.9760418307490316,2022-09-23 02:20:11.951901,2022-09-23 02:21:05.991966,0 days 00:00:54.040065,15.0,390.0,112.0,38.0,217.0,362.0,COMPLETE
156,0.9760356154948908,2022-09-23 03:02:15.458593,2022-09-23 03:02:55.693292,0 days 00:00:40.234699,24.0,398.0,102.0,43.0,182.0,267.0,COMPLETE
55,0.9760302375747948,2022-09-23 01:02:57.588134,2022-09-23 01:03:53.966489,0 days 00:00:56.378355,30.0,396.0,93.0,32.0,259.0,379.0,COMPLETE
124,0.97600706611693,2022-09-23 02:24:49.097025,2022-09-23 02:25:51.300821,0 days 00:01:02.203796,24.0,395.0,110.0,43.0,201.0,417.0,COMPLETE
210,0.9760070064248954,2022-09-23 03:52:40.694817,2022-09-23 03:53:36.648339,0 days 00:00:55.953522,18.0,397.0,123.0,37.0,247.0,373.0,COMPLETE
105,0.9760036582953334,2022-09-23 02:02:38.481452,2022-09-23 02:03:20.814306,0 days 00:00:42.332854,27.0,398.0,83.0,46.0,261.0,282.0,COMPLETE
36,0.9759921808339951,2022-09-23 00:44:47.802490,2022-09-23 00:46:25.280182,0 days 00:01:37.477692,35.0,392.0,87.0,39.0,246.0,656.0,COMPLETE
76,0.9759921510010768,2022-09-23 01:27:00.490704,2022-09-23 01:28:21.176145,0 days 00:01:20.685441,23.0,389.0,98.0,49.0,202.0,543.0,COMPLETE
60,0.9759837825401355,2022-09-23 01:07:32.679334,2022-09-23 01:08:03.259249,0 days 00:00:30.579915,17.0,355.0,111.0,41.0,266.0,204.0,COMPLETE
33,0.9759805988423742,2022-09-23 00:41:12.504308,2022-09-23 00:42:15.958360,0 days 00:01:03.454052,38.0,378.0,100.0,36.0,222.0,428.0,COMPLETE
115,0.9759757276484845,2022-09-23 02:14:23.508461,2022-09-23 02:15:41.158127,0 days 00:01:17.649666,19.0,392.0,130.0,36.0,214.0,521.0,COMPLETE
128,0.9759755748764684,2022-09-23 02:29:37.957055,2022-09-23 02:30:45.235037,0 days 00:01:07.277982,25.0,400.0,103.0,48.0,166.0,454.0,COMPLETE
250,0.9759742997971907,2022-09-23 04:40:22.551760,2022-09-23 04:41:31.891710,0 days 00:01:09.339950,15.0,395.0,105.0,37.0,205.0,466.0,COMPLETE
6,0.9759739624468236,2022-09-23 00:06:17.895601,2022-09-23 00:07:44.344290,0 days 00:01:26.448689,34.0,382.0,110.0,24.0,180.0,587.0,COMPLETE
27,0.975969087611104,2022-09-23 00:33:25.555981,2022-09-23 00:34:31.830112,0 days 00:01:06.274131,33.0,388.0,89.0,34.0,211.0,447.0,COMPLETE
173,0.975960957332518,2022-09-23 03:21:46.961449,2022-09-23 03:22:22.593601,0 days 00:00:35.632152,16.0,396.0,123.0,38.0,210.0,235.0,COMPLETE
80,0.9759607344168817,2022-09-23 01:31:57.893166,2022-09-23 01:33:14.277565,0 days 00:01:16.384399,21.0,400.0,101.0,23.0,220.0,512.0,COMPLETE
23,0.9759593075280029,2022-09-23 00:28:07.274371,2022-09-23 00:29:16.989818,0 days 00:01:09.715447,28.0,384.0,85.0,37.0,205.0,470.0,COMPLETE
220,0.9759559041719713,2022-09-23 04:04:32.032176,2022-09-23 04:05:46.801327,0 days 00:01:14.769151,16.0,395.0,116.0,40.0,220.0,500.0,COMPLETE
43,0.9759540643794802,2022-09-23 00:51:18.891311,2022-09-23 00:52:45.672824,0 days 00:01:26.781513,15.0,383.0,107.0,35.0,261.0,585.0,COMPLETE
13,0.9759459422854063,2022-09-23 00:16:13.011101,2022-09-23 00:17:25.284436,0 days 00:01:12.273335,26.0,372.0,113.0,30.0,164.0,490.0,COMPLETE
190,0.9759423398837676,2022-09-23 03:33:26.127515,2022-09-23 03:34:45.255095,0 days 00:01:19.127580,25.0,389.0,111.0,38.0,202.0,532.0,COMPLETE
187,0.9759358608981406,2022-09-23 03:31:35.385706,2022-09-23 03:32:13.942222,0 days 00:00:38.556516,18.0,398.0,114.0,36.0,225.0,255.0,COMPLETE
137,0.9759309900269483,2022-09-23 02:41:16.864405,2022-09-23 02:42:35.968992,0 days 00:01:19.104587,25.0,390.0,102.0,36.0,220.0,532.0,COMPLETE
151,0.975929373782687,2022-09-23 02:58:16.290356,2022-09-23 02:59:01.374194,0 days 00:00:45.083838,36.0,400.0,115.0,44.0,179.0,301.0,COMPLETE
260,0.9759193744798157,2022-09-23 04:51:48.186503,2022-09-23 04:52:29.927767,0 days 00:00:41.741264,17.0,395.0,104.0,34.0,209.0,278.0,COMPLETE
267,0.9759161718264787,2022-09-23 04:56:41.897860,2022-09-23 04:57:26.026112,0 days 00:00:44.128252,18.0,396.0,107.0,36.0,214.0,294.0,COMPLETE
253,0.9759159852024362,2022-09-23 04:44:02.419121,2022-09-23 04:44:47.705999,0 days 00:00:45.286878,18.0,400.0,110.0,41.0,169.0,302.0,COMPLETE
111,0.97590610163682,2022-09-23 02:09:22.958636,2022-09-23 02:10:36.651393,0 days 00:01:13.692757,18.0,395.0,111.0,38.0,209.0,492.0,COMPLETE
25,0.9759059816741168,2022-09-23 00:30:34.881994,2022-09-23 00:32:05.891615,0 days 00:01:31.009621,37.0,383.0,101.0,45.0,239.0,618.0,COMPLETE
245,0.9758961432154168,2022-09-23 04:35:02.241942,2022-09-23 04:35:45.190721,0 days 00:00:42.948779,17.0,397.0,126.0,36.0,264.0,284.0,COMPLETE
8,0.9758796905136795,2022-09-23 00:09:07.210217,2022-09-23 00:10:19.460032,0 days 00:01:12.249815,35.0,354.0,82.0,38.0,253.0,489.0,COMPLETE
48,0.9758761133079774,2022-09-23 00:56:12.385244,2022-09-23 00:57:01.375914,0 days 00:00:48.990670,25.0,387.0,115.0,50.0,168.0,330.0,COMPLETE
170,0.9758480980205735,2022-09-23 03:18:10.862129,2022-09-23 03:19:21.664654,0 days 00:01:10.802525,20.0,365.0,114.0,36.0,225.0,476.0,COMPLETE
106,0.9758464294874875,2022-09-23 02:03:20.814731,2022-09-23 02:04:39.140088,0 days 00:01:18.325357,31.0,388.0,94.0,42.0,199.0,530.0,COMPLETE
1,0.9758345068004183,2022-09-23 00:02:06.410922,2022-09-23 00:02:42.121842,0 days 00:00:35.710920,20.0,390.0,105.0,36.0,218.0,240.0,COMPLETE
40,0.9758281657391826,2022-09-23 00:48:29.379662,2022-09-23 00:49:20.633410,0 days 00:00:51.253748,15.0,361.0,117.0,38.0,177.0,347.0,COMPLETE
7,0.9757950279440807,2022-09-23 00:07:44.344467,2022-09-23 00:09:07.210045,0 days 00:01:22.865578,19.0,351.0,120.0,23.0,255.0,563.0,COMPLETE
9,0.9757333952557791,2022-09-23 00:10:19.460208,2022-09-23 00:11:56.591005,0 days 00:01:37.130797,31.0,371.0,97.0,26.0,277.0,657.0,COMPLETE
262,0.9757321007364824,2022-09-23 04:53:13.780200,2022-09-23 04:53:52.881399,0 days 00:00:39.101199,18.0,400.0,106.0,33.0,214.0,261.0,COMPLETE
282,0.9757303484345121,2022-09-23 05:09:23.063303,2022-09-23 05:10:46.059778,0 days 00:01:22.996475,19.0,352.0,112.0,37.0,274.0,560.0,COMPLETE
166,0.9757286759052808,2022-09-23 03:13:26.530850,2022-09-23 03:14:12.576205,0 days 00:00:46.045355,19.0,356.0,110.0,45.0,223.0,310.0,COMPLETE
46,0.9757022544373842,2022-09-23 00:54:44.282423,2022-09-23 00:55:28.287928,0 days 00:00:44.005505,25.0,376.0,110.0,20.0,169.0,295.0,COMPLETE
54,0.9756954572387547,2022-09-23 01:02:23.404930,2022-09-23 01:02:57.587944,0 days 00:00:34.183014,26.0,388.0,106.0,48.0,162.0,227.0,COMPLETE
269,0.9756905312503354,2022-09-23 04:58:10.001685,2022-09-23 04:58:50.573107,0 days 00:00:40.571422,18.0,397.0,109.0,35.0,221.0,270.0,COMPLETE
4,0.9756823631415358,2022-09-23 00:04:26.986566,2022-09-23 00:05:18.223238,0 days 00:00:51.236672,16.0,352.0,87.0,46.0,241.0,344.0,COMPLETE
285,0.9756459064192124,2022-09-23 05:13:30.186915,2022-09-23 05:14:50.400835,0 days 00:01:20.213920,16.0,340.0,111.0,36.0,280.0,541.0,COMPLETE
18,0.9756225928488577,2022-09-23 00:22:04.767888,2022-09-23 00:22:49.515320,0 days 00:00:44.747432,40.0,363.0,90.0,34.0,198.0,302.0,COMPLETE
99,0.97560759594619,2022-09-23 01:55:16.177310,2022-09-23 01:55:52.706201,0 days 00:00:36.528891,34.0,384.0,86.0,39.0,187.0,245.0,COMPLETE
85,0.9755880232913652,2022-09-23 01:38:45.062706,2022-09-23 01:39:54.414886,0 days 00:01:09.352180,27.0,348.0,104.0,45.0,176.0,471.0,COMPLETE
16,0.9755862356302538,2022-09-23 00:19:49.955049,2022-09-23 00:21:08.612078,0 days 00:01:18.657029,26.0,369.0,77.0,50.0,268.0,532.0,COMPLETE
184,0.9755579376427722,2022-09-23 03:29:30.294564,2022-09-23 03:30:08.270683,0 days 00:00:37.976119,19.0,400.0,120.0,38.0,221.0,251.0,COMPLETE
0,0.9755330231575761,2022-09-23 00:01:12.478739,2022-09-23 00:02:06.410635,0 days 00:00:53.931896,39.0,345.0,111.0,21.0,203.0,263.0,COMPLETE
29,0.9754933710077189,2022-09-23 00:35:48.050101,2022-09-23 00:37:16.544051,0 days 00:01:28.493950,24.0,361.0,101.0,44.0,196.0,603.0,COMPLETE
295,0.9754715666583049,2022-09-23 15:49:45.948390,2022-09-23 15:51:01.701946,0 days 00:01:15.753556,19.0,317.0,115.0,32.0,268.0,476.0,COMPLETE
49,0.9754669116929853,2022-09-23 00:57:01.376130,2022-09-23 00:57:40.311692,0 days 00:00:38.935562,19.0,368.0,124.0,46.0,193.0,262.0,COMPLETE
59,0.9754621061079772,2022-09-23 01:06:46.214123,2022-09-23 01:07:32.679015,0 days 00:00:46.464892,36.0,323.0,108.0,45.0,249.0,316.0,COMPLETE
30,0.9754172961974841,2022-09-23 00:37:16.544228,2022-09-23 00:38:33.410391,0 days 00:01:16.866163,23.0,340.0,105.0,47.0,188.0,524.0,COMPLETE
142,0.9754156155484417,2022-09-23 02:47:31.868856,2022-09-23 02:48:51.461294,0 days 00:01:19.592438,27.0,326.0,110.0,44.0,232.0,541.0,COMPLETE
117,0.9753942369203727,2022-09-23 02:16:45.967457,2022-09-23 02:17:57.417695,0 days 00:01:11.450238,18.0,341.0,107.0,33.0,220.0,484.0,COMPLETE
19,0.9752747790176965,2022-09-23 00:22:49.515512,2022-09-23 00:24:22.766558,0 days 00:01:33.251046,36.0,333.0,106.0,43.0,299.0,635.0,COMPLETE
90,0.9752365250915213,2022-09-23 01:44:50.809610,2022-09-23 01:46:03.323205,0 days 00:01:12.513595,30.0,335.0,114.0,37.0,224.0,492.0,COMPLETE
26,0.9752268996486724,2022-09-23 00:32:05.891800,2022-09-23 00:33:25.555792,0 days 00:01:19.663992,29.0,309.0,81.0,49.0,253.0,546.0,COMPLETE
37,0.9752001888762935,2022-09-23 00:46:25.280390,2022-09-23 00:46:58.270834,0 days 00:00:32.990444,22.0,375.0,94.0,46.0,205.0,221.0,COMPLETE
280,0.9751139800056361,2022-09-23 05:07:21.362160,2022-09-23 05:08:01.787707,0 days 00:00:40.425547,17.0,326.0,109.0,38.0,230.0,272.0,COMPLETE
122,0.9750989593824008,2022-09-23 02:22:23.162708,2022-09-23 02:23:31.639692,0 days 00:01:08.476984,18.0,313.0,103.0,36.0,222.0,466.0,COMPLETE
15,0.9750130209993201,2022-09-23 00:18:46.987982,2022-09-23 00:19:49.954849,0 days 00:01:02.966867,38.0,318.0,92.0,42.0,216.0,429.0,COMPLETE
252,0.974892140857275,2022-09-23 04:42:49.662155,2022-09-23 04:44:02.418785,0 days 00:01:12.756630,17.0,291.0,118.0,38.0,293.0,495.0,COMPLETE
3,0.9748537849269102,2022-09-23 00:03:29.116787,2022-09-23 00:04:26.986375,0 days 00:00:57.869588,29.0,326.0,123.0,46.0,183.0,394.0,COMPLETE
10,0.974840800463917,2022-09-23 00:11:56.591174,2022-09-23 00:13:03.394267,0 days 00:01:06.803093,40.0,293.0,130.0,32.0,298.0,457.0,COMPLETE
123,0.9747397118981934,2022-09-23 02:23:31.639929,2022-09-23 02:24:49.096772,0 days 00:01:17.456843,20.0,295.0,107.0,40.0,237.0,528.0,COMPLETE
57,0.9746433645776634,2022-09-23 01:05:13.787744,2022-09-23 01:05:54.977935,0 days 00:00:41.190191,24.0,304.0,90.0,38.0,243.0,280.0,COMPLETE
35,0.9745689247731173,2022-09-23 00:43:26.064836,2022-09-23 00:44:47.802285,0 days 00:01:21.737449,18.0,281.0,104.0,44.0,235.0,563.0,COMPLETE
94,0.9742805654949283,2022-09-23 01:49:54.256128,2022-09-23 01:51:04.376003,0 days 00:01:10.119875,26.0,277.0,103.0,45.0,179.0,483.0,COMPLETE
2,0.974191089460713,2022-09-23 00:02:42.122028,2022-09-23 00:03:29.116599,0 days 00:00:46.994571,21.0,271.0,102.0,27.0,243.0,323.0,COMPLETE
58,0.9740136120007962,2022-09-23 01:05:54.978306,2022-09-23 01:06:46.213922,0 days 00:00:51.235616,29.0,270.0,103.0,47.0,234.0,354.0,COMPLETE
294,,2022-09-23 05:23:57.669881,,,,,,,,,RUNNING
