iteration,f1_weighted,datetime_start,datetime_complete,duration,alpha,solver,state
674,0.9660007237650728,2022-06-13 22:07:58.099916,2022-06-13 22:07:59.110065,0 days 00:00:01.010149,6.06899346935385,svd,COMPLETE
672,0.9660007237650728,2022-06-13 22:07:56.044394,2022-06-13 22:07:57.065120,0 days 00:00:01.020726,5.479627491071821,svd,COMPLETE
651,0.9660007237650728,2022-06-13 22:07:34.985581,2022-06-13 22:07:35.976497,0 days 00:00:00.990916,6.3889528584930115,svd,COMPLETE
98,0.9660007237650728,2022-06-13 21:59:07.265437,2022-06-13 21:59:08.082325,0 days 00:00:00.816888,4.798700950873622,svd,COMPLETE
653,0.9660007237650728,2022-06-13 22:07:36.970182,2022-06-13 22:07:37.974812,0 days 00:00:01.004630,5.370025318270494,svd,COMPLETE
97,0.9660007237650728,2022-06-13 21:59:06.370652,2022-06-13 21:59:07.265279,0 days 00:00:00.894627,4.740916129038424,svd,COMPLETE
655,0.9660007237650728,2022-06-13 22:07:39.175254,2022-06-13 22:07:40.174686,0 days 00:00:00.999432,5.624620782276864,svd,COMPLETE
656,0.9660007237650728,2022-06-13 22:07:40.175147,2022-06-13 22:07:41.142037,0 days 00:00:00.966890,6.267627718675488,svd,COMPLETE
657,0.9660007237650728,2022-06-13 22:07:41.142556,2022-06-13 22:07:42.138491,0 days 00:00:00.995935,6.178055593103365,svd,COMPLETE
96,0.9660007237650728,2022-06-13 21:59:05.504644,2022-06-13 21:59:06.370496,0 days 00:00:00.865852,6.038031365812689,svd,COMPLETE
659,0.9660007237650728,2022-06-13 22:07:43.137317,2022-06-13 22:07:44.144358,0 days 00:00:01.007041,5.701451437265191,svd,COMPLETE
660,0.9660007237650728,2022-06-13 22:07:44.144863,2022-06-13 22:07:45.149310,0 days 00:00:01.004447,6.126178266049221,svd,COMPLETE
661,0.9660007237650728,2022-06-13 22:07:45.149837,2022-06-13 22:07:46.164959,0 days 00:00:01.015122,6.017164393973614,svd,COMPLETE
662,0.9660007237650728,2022-06-13 22:07:46.165490,2022-06-13 22:07:47.169977,0 days 00:00:01.004487,6.0240537216547905,svd,COMPLETE
95,0.9660007237650728,2022-06-13 21:59:04.637470,2022-06-13 21:59:05.504492,0 days 00:00:00.867022,5.469412319570273,svd,COMPLETE
664,0.9660007237650728,2022-06-13 22:07:47.815108,2022-06-13 22:07:48.836104,0 days 00:00:01.020996,6.186192145584868,svd,COMPLETE
665,0.9660007237650728,2022-06-13 22:07:48.836591,2022-06-13 22:07:49.838184,0 days 00:00:01.001593,6.403789063560132,svd,COMPLETE
666,0.9660007237650728,2022-06-13 22:07:49.838829,2022-06-13 22:07:50.831018,0 days 00:00:00.992189,6.387342375920839,svd,COMPLETE
667,0.9660007237650728,2022-06-13 22:07:50.831449,2022-06-13 22:07:51.837847,0 days 00:00:01.006398,6.49037931918529,svd,COMPLETE
94,0.9660007237650728,2022-06-13 21:59:03.761782,2022-06-13 21:59:04.637309,0 days 00:00:00.875527,5.538744925919392,svd,COMPLETE
669,0.9660007237650728,2022-06-13 22:07:52.833031,2022-06-13 22:07:53.828990,0 days 00:00:00.995959,4.997975765057671,svd,COMPLETE
670,0.9660007237650728,2022-06-13 22:07:53.829515,2022-06-13 22:07:54.834308,0 days 00:00:01.004793,6.137812242360186,svd,COMPLETE
93,0.9660007237650728,2022-06-13 21:59:02.909827,2022-06-13 21:59:03.761586,0 days 00:00:00.851759,4.591994178895734,svd,COMPLETE
673,0.9660007237650728,2022-06-13 22:07:57.065655,2022-06-13 22:07:58.099369,0 days 00:00:01.033714,6.1073052661073115,svd,COMPLETE
57,0.9660007237650728,2022-06-13 21:58:33.030861,2022-06-13 21:58:33.930764,0 days 00:00:00.899903,4.632464584678305,svd,COMPLETE
53,0.9660007237650728,2022-06-13 21:58:29.581745,2022-06-13 21:58:30.465366,0 days 00:00:00.883621,4.320597125419017,svd,COMPLETE
56,0.9660007237650728,2022-06-13 21:58:32.206534,2022-06-13 21:58:33.030714,0 days 00:00:00.824180,4.625522413861483,svd,COMPLETE
924,0.9660007237650728,2022-06-13 22:12:15.323309,2022-06-13 22:12:16.377726,0 days 00:00:01.054417,5.630925566153199,svd,COMPLETE
925,0.9660007237650728,2022-06-13 22:12:16.378420,2022-06-13 22:12:17.436396,0 days 00:00:01.057976,5.554717393529936,svd,COMPLETE
926,0.9660007237650728,2022-06-13 22:12:17.437035,2022-06-13 22:12:18.687156,0 days 00:00:01.250121,5.475156847390675,svd,COMPLETE
927,0.9660007237650728,2022-06-13 22:12:18.687773,2022-06-13 22:12:19.758361,0 days 00:00:01.070588,5.7038500111699335,svd,COMPLETE
928,0.9660007237650728,2022-06-13 22:12:19.759021,2022-06-13 22:12:20.835415,0 days 00:00:01.076394,5.658472913467786,svd,COMPLETE
929,0.9660007237650728,2022-06-13 22:12:20.836054,2022-06-13 22:12:21.897072,0 days 00:00:01.061018,5.694908245928557,svd,COMPLETE
930,0.9660007237650728,2022-06-13 22:12:21.897784,2022-06-13 22:12:22.964706,0 days 00:00:01.066922,5.605461362194635,svd,COMPLETE
931,0.9660007237650728,2022-06-13 22:12:22.965498,2022-06-13 22:12:24.029703,0 days 00:00:01.064205,5.724543399912966,svd,COMPLETE
932,0.9660007237650728,2022-06-13 22:12:24.030334,2022-06-13 22:12:25.091452,0 days 00:00:01.061118,5.705552196594496,svd,COMPLETE
923,0.9660007237650728,2022-06-13 22:12:14.263919,2022-06-13 22:12:15.322535,0 days 00:00:01.058616,5.648368824104793,svd,COMPLETE
19,0.9660007237650728,2022-06-13 21:58:02.441160,2022-06-13 21:58:03.294919,0 days 00:00:00.853759,6.181506587445623,svd,COMPLETE
935,0.9660007237650728,2022-06-13 22:12:26.856989,2022-06-13 22:12:27.921586,0 days 00:00:01.064597,5.6681730267944435,svd,COMPLETE
936,0.9660007237650728,2022-06-13 22:12:27.922308,2022-06-13 22:12:28.987065,0 days 00:00:01.064757,5.484195479898924,svd,COMPLETE
937,0.9660007237650728,2022-06-13 22:12:28.987746,2022-06-13 22:12:30.235308,0 days 00:00:01.247562,5.852902899871687,svd,COMPLETE
18,0.9660007237650728,2022-06-13 21:58:01.623580,2022-06-13 21:58:02.441023,0 days 00:00:00.817443,6.072794596816376,svd,COMPLETE
17,0.9660007237650728,2022-06-13 21:58:00.747190,2022-06-13 21:58:01.623477,0 days 00:00:00.876287,5.892673218827981,svd,COMPLETE
940,0.9660007237650728,2022-06-13 22:12:32.371180,2022-06-13 22:12:33.435463,0 days 00:00:01.064283,4.164687342492836,svd,COMPLETE
941,0.9660007237650728,2022-06-13 22:12:33.436426,2022-06-13 22:12:34.521948,0 days 00:00:01.085522,5.139273132679879,svd,COMPLETE
942,0.9660007237650728,2022-06-13 22:12:34.522775,2022-06-13 22:12:35.577855,0 days 00:00:01.055080,5.101816576608825,svd,COMPLETE
943,0.9660007237650728,2022-06-13 22:12:35.578588,2022-06-13 22:12:36.649633,0 days 00:00:01.071045,5.866581395040239,svd,COMPLETE
934,0.9660007237650728,2022-06-13 22:12:25.796237,2022-06-13 22:12:26.856255,0 days 00:00:01.060018,4.9142435567741165,svd,COMPLETE
922,0.9660007237650728,2022-06-13 22:12:13.189622,2022-06-13 22:12:14.263312,0 days 00:00:01.073690,5.579428507909163,svd,COMPLETE
921,0.9660007237650728,2022-06-13 22:12:12.132846,2022-06-13 22:12:13.188869,0 days 00:00:01.056023,5.524638519967208,svd,COMPLETE
920,0.9660007237650728,2022-06-13 22:12:11.075431,2022-06-13 22:12:12.132253,0 days 00:00:01.056822,5.503164155983507,svd,COMPLETE
22,0.9660007237650728,2022-06-13 21:58:05.003519,2022-06-13 21:58:05.838447,0 days 00:00:00.834928,6.079010631435129,svd,COMPLETE
900,0.9660007237650728,2022-06-13 22:11:49.930873,2022-06-13 22:11:50.987568,0 days 00:00:01.056695,5.521896299950678,svd,COMPLETE
901,0.9660007237650728,2022-06-13 22:11:50.988169,2022-06-13 22:11:52.034265,0 days 00:00:01.046096,5.101262062484718,svd,COMPLETE
902,0.9660007237650728,2022-06-13 22:11:52.034880,2022-06-13 22:11:53.094097,0 days 00:00:01.059217,5.033858085735615,svd,COMPLETE
903,0.9660007237650728,2022-06-13 22:11:53.094804,2022-06-13 22:11:54.336167,0 days 00:00:01.241363,5.05018922343631,svd,COMPLETE
904,0.9660007237650728,2022-06-13 22:11:54.336827,2022-06-13 22:11:55.392957,0 days 00:00:01.056130,5.112792738612891,svd,COMPLETE
905,0.9660007237650728,2022-06-13 22:11:55.393683,2022-06-13 22:11:56.443053,0 days 00:00:01.049370,5.089064409981921,svd,COMPLETE
906,0.9660007237650728,2022-06-13 22:11:56.443735,2022-06-13 22:11:57.498271,0 days 00:00:01.054536,5.262076142376446,svd,COMPLETE
907,0.9660007237650728,2022-06-13 22:11:57.499081,2022-06-13 22:11:58.544693,0 days 00:00:01.045612,5.225073595054605,svd,COMPLETE
908,0.9660007237650728,2022-06-13 22:11:58.545318,2022-06-13 22:11:59.590906,0 days 00:00:01.045588,5.229449097194185,svd,COMPLETE
909,0.9660007237650728,2022-06-13 22:11:59.591499,2022-06-13 22:12:00.646355,0 days 00:00:01.054856,5.234965435466574,svd,COMPLETE
910,0.9660007237650728,2022-06-13 22:12:00.647025,2022-06-13 22:12:01.698816,0 days 00:00:01.051791,5.347619818754612,svd,COMPLETE
911,0.9660007237650728,2022-06-13 22:12:01.699395,2022-06-13 22:12:02.753376,0 days 00:00:01.053981,5.388698144546502,svd,COMPLETE
912,0.9660007237650728,2022-06-13 22:12:02.754005,2022-06-13 22:12:03.815189,0 days 00:00:01.061184,5.2237458686286296,svd,COMPLETE
913,0.9660007237650728,2022-06-13 22:12:03.815801,2022-06-13 22:12:04.874214,0 days 00:00:01.058413,5.383848968244584,svd,COMPLETE
21,0.9660007237650728,2022-06-13 21:58:04.138830,2022-06-13 21:58:05.003425,0 days 00:00:00.864595,5.964396730280072,svd,COMPLETE
915,0.9660007237650728,2022-06-13 22:12:05.579930,2022-06-13 22:12:06.840007,0 days 00:00:01.260077,4.563475883620663,svd,COMPLETE
916,0.9660007237650728,2022-06-13 22:12:06.840735,2022-06-13 22:12:07.895585,0 days 00:00:01.054850,5.479004096377402,svd,COMPLETE
917,0.9660007237650728,2022-06-13 22:12:07.896227,2022-06-13 22:12:08.953254,0 days 00:00:01.057027,5.413115291724595,svd,COMPLETE
918,0.9660007237650728,2022-06-13 22:12:08.953912,2022-06-13 22:12:10.012600,0 days 00:00:01.058688,5.518796217116182,svd,COMPLETE
919,0.9660007237650728,2022-06-13 22:12:10.013181,2022-06-13 22:12:11.074834,0 days 00:00:01.061653,5.487432584576236,svd,COMPLETE
944,0.9660007237650728,2022-06-13 22:12:36.650435,2022-06-13 22:12:37.711252,0 days 00:00:01.060817,5.852367572258918,svd,COMPLETE
898,0.9660007237650728,2022-06-13 22:11:47.795636,2022-06-13 22:11:48.873933,0 days 00:00:01.078297,5.203170680072438,svd,COMPLETE
945,0.9660007237650728,2022-06-13 22:12:37.712019,2022-06-13 22:12:38.784942,0 days 00:00:01.072923,5.847842347550844,svd,COMPLETE
947,0.9660007237650728,2022-06-13 22:12:39.855541,2022-06-13 22:12:40.920938,0 days 00:00:01.065397,5.91980662410152,svd,COMPLETE
975,0.9660007237650728,2022-06-13 22:13:09.664519,2022-06-13 22:13:10.735355,0 days 00:00:01.070836,5.48124718504371,svd,COMPLETE
976,0.9660007237650728,2022-06-13 22:13:10.735995,2022-06-13 22:13:11.810684,0 days 00:00:01.074689,5.4714662273303185,svd,COMPLETE
977,0.9660007237650728,2022-06-13 22:13:11.811318,2022-06-13 22:13:12.884113,0 days 00:00:01.072795,6.187306357083973,svd,COMPLETE
978,0.9660007237650728,2022-06-13 22:13:12.884849,2022-06-13 22:13:13.976757,0 days 00:00:01.091908,6.224268127626289,svd,COMPLETE
979,0.9660007237650728,2022-06-13 22:13:13.977760,2022-06-13 22:13:15.079388,0 days 00:00:01.101628,6.247634816802628,svd,COMPLETE
980,0.9660007237650728,2022-06-13 22:13:15.080043,2022-06-13 22:13:16.160280,0 days 00:00:01.080237,6.395013825424611,svd,COMPLETE
981,0.9660007237650728,2022-06-13 22:13:16.160988,2022-06-13 22:13:17.413226,0 days 00:00:01.252238,6.178437638150325,svd,COMPLETE
982,0.9660007237650728,2022-06-13 22:13:17.413921,2022-06-13 22:13:18.489581,0 days 00:00:01.075660,6.367303858668277,svd,COMPLETE
13,0.9660007237650728,2022-06-13 21:57:57.371137,2022-06-13 21:57:58.233781,0 days 00:00:00.862644,4.921910323353075,svd,COMPLETE
974,0.9660007237650728,2022-06-13 22:13:08.595250,2022-06-13 22:13:09.663772,0 days 00:00:01.068522,6.069228236806096,svd,COMPLETE
984,0.9660007237650728,2022-06-13 22:13:19.565489,2022-06-13 22:13:20.630545,0 days 00:00:01.065056,4.653949245165948,svd,COMPLETE
986,0.9660007237650728,2022-06-13 22:13:21.712954,2022-06-13 22:13:22.795476,0 days 00:00:01.082522,4.79064065346819,svd,COMPLETE
987,0.9660007237650728,2022-06-13 22:13:22.796147,2022-06-13 22:13:23.880041,0 days 00:00:01.083894,4.427117437340496,svd,COMPLETE
988,0.9660007237650728,2022-06-13 22:13:23.880733,2022-06-13 22:13:24.959958,0 days 00:00:01.079225,4.338639485520048,svd,COMPLETE
11,0.9660007237650728,2022-06-13 21:57:55.703076,2022-06-13 21:57:56.575736,0 days 00:00:00.872660,4.2958057128633165,svd,COMPLETE
991,0.9660007237650728,2022-06-13 22:13:26.765549,2022-06-13 22:13:28.034356,0 days 00:00:01.268807,5.70853234247442,svd,COMPLETE
992,0.9660007237650728,2022-06-13 22:13:28.035119,2022-06-13 22:13:29.118527,0 days 00:00:01.083408,5.650263246022608,svd,COMPLETE
994,0.9660007237650728,2022-06-13 22:13:30.198915,2022-06-13 22:13:31.277587,0 days 00:00:01.078672,4.970976644773032,svd,COMPLETE
995,0.9660007237650728,2022-06-13 22:13:31.278324,2022-06-13 22:13:32.367124,0 days 00:00:01.088800,6.381292195722934,svd,COMPLETE
2,0.9660007237650728,2022-06-13 21:57:49.320887,2022-06-13 21:57:50.121901,0 days 00:00:00.801014,4.5730890277211245,svd,COMPLETE
12,0.9660007237650728,2022-06-13 21:57:56.575829,2022-06-13 21:57:57.371044,0 days 00:00:00.795215,5.100160945690346,svd,COMPLETE
973,0.9660007237650728,2022-06-13 22:13:07.516914,2022-06-13 22:13:08.594565,0 days 00:00:01.077651,6.110948707347464,svd,COMPLETE
972,0.9660007237650728,2022-06-13 22:13:06.444731,2022-06-13 22:13:07.516241,0 days 00:00:01.071510,5.505267408601784,svd,COMPLETE
14,0.9660007237650728,2022-06-13 21:57:58.233890,2022-06-13 21:57:59.060729,0 days 00:00:00.826839,5.011010056214197,svd,COMPLETE
948,0.9660007237650728,2022-06-13 22:12:40.921614,2022-06-13 22:12:42.179923,0 days 00:00:01.258309,5.866513216606223,svd,COMPLETE
949,0.9660007237650728,2022-06-13 22:12:42.180648,2022-06-13 22:12:43.242407,0 days 00:00:01.061759,5.7582359936853615,svd,COMPLETE
950,0.9660007237650728,2022-06-13 22:12:43.243083,2022-06-13 22:12:44.314077,0 days 00:00:01.070994,5.728279716566286,svd,COMPLETE
951,0.9660007237650728,2022-06-13 22:12:44.314800,2022-06-13 22:12:45.378234,0 days 00:00:01.063434,5.909693948971292,svd,COMPLETE
952,0.9660007237650728,2022-06-13 22:12:45.378949,2022-06-13 22:12:46.450630,0 days 00:00:01.071681,5.731325460150029,svd,COMPLETE
953,0.9660007237650728,2022-06-13 22:12:46.451269,2022-06-13 22:12:47.521473,0 days 00:00:01.070204,5.86147246505635,svd,COMPLETE
955,0.9660007237650728,2022-06-13 22:12:48.228586,2022-06-13 22:12:49.300735,0 days 00:00:01.072149,5.289935996405386,svd,COMPLETE
956,0.9660007237650728,2022-06-13 22:12:49.301389,2022-06-13 22:12:50.369636,0 days 00:00:01.068247,5.910687509434625,svd,COMPLETE
957,0.9660007237650728,2022-06-13 22:12:50.370346,2022-06-13 22:12:51.444113,0 days 00:00:01.073767,5.79427384776023,svd,COMPLETE
958,0.9660007237650728,2022-06-13 22:12:51.444828,2022-06-13 22:12:52.509430,0 days 00:00:01.064602,5.9243053187036905,svd,COMPLETE
959,0.9660007237650728,2022-06-13 22:12:52.510107,2022-06-13 22:12:53.759834,0 days 00:00:01.249727,5.718813243891049,svd,COMPLETE
960,0.9660007237650728,2022-06-13 22:12:53.760427,2022-06-13 22:12:54.864319,0 days 00:00:01.103892,6.044352415693129,svd,COMPLETE
962,0.9660007237650728,2022-06-13 22:12:55.922873,2022-06-13 22:12:56.993809,0 days 00:00:01.070936,4.480788936549189,svd,COMPLETE
963,0.9660007237650728,2022-06-13 22:12:56.994440,2022-06-13 22:12:58.057647,0 days 00:00:01.063207,5.9300062616445075,svd,COMPLETE
964,0.9660007237650728,2022-06-13 22:12:58.058279,2022-06-13 22:12:59.127280,0 days 00:00:01.069001,6.0279627647749665,svd,COMPLETE
965,0.9660007237650728,2022-06-13 22:12:59.127955,2022-06-13 22:13:00.197034,0 days 00:00:01.069079,6.018243439775118,svd,COMPLETE
966,0.9660007237650728,2022-06-13 22:13:00.197692,2022-06-13 22:13:01.263308,0 days 00:00:01.065616,6.005207200036238,svd,COMPLETE
967,0.9660007237650728,2022-06-13 22:13:01.264040,2022-06-13 22:13:02.325399,0 days 00:00:01.061359,5.971393732663725,svd,COMPLETE
968,0.9660007237650728,2022-06-13 22:13:02.326085,2022-06-13 22:13:03.394324,0 days 00:00:01.068239,5.849576343164972,svd,COMPLETE
969,0.9660007237650728,2022-06-13 22:13:03.395125,2022-06-13 22:13:04.460393,0 days 00:00:01.065268,6.022515586279415,svd,COMPLETE
970,0.9660007237650728,2022-06-13 22:13:04.461105,2022-06-13 22:13:05.719769,0 days 00:00:01.258664,6.071071205329964,svd,COMPLETE
946,0.9660007237650728,2022-06-13 22:12:38.785596,2022-06-13 22:12:39.854827,0 days 00:00:01.069231,5.843714196947865,svd,COMPLETE
897,0.9660007237650728,2022-06-13 22:11:46.732652,2022-06-13 22:11:47.794979,0 days 00:00:01.062327,4.40620468287957,svd,COMPLETE
896,0.9660007237650728,2022-06-13 22:11:45.668294,2022-06-13 22:11:46.731989,0 days 00:00:01.063695,4.402427834076851,svd,COMPLETE
894,0.9660007237650728,2022-06-13 22:11:43.911384,2022-06-13 22:11:44.969682,0 days 00:00:01.058298,5.058433320045432,svd,COMPLETE
822,0.9660007237650728,2022-06-13 22:10:28.397451,2022-06-13 22:10:29.450561,0 days 00:00:01.053110,5.66893173329658,svd,COMPLETE
823,0.9660007237650728,2022-06-13 22:10:29.451155,2022-06-13 22:10:30.492393,0 days 00:00:01.041238,5.068927091746129,svd,COMPLETE
824,0.9660007237650728,2022-06-13 22:10:30.493000,2022-06-13 22:10:31.533152,0 days 00:00:01.040152,4.843727777858465,svd,COMPLETE
825,0.9660007237650728,2022-06-13 22:10:31.533806,2022-06-13 22:10:32.570039,0 days 00:00:01.036233,5.563033521576286,svd,COMPLETE
826,0.9660007237650728,2022-06-13 22:10:32.570664,2022-06-13 22:10:33.632344,0 days 00:00:01.061680,5.674520119271375,svd,COMPLETE
827,0.9660007237650728,2022-06-13 22:10:33.632980,2022-06-13 22:10:34.676903,0 days 00:00:01.043923,4.9218081617824545,svd,COMPLETE
828,0.9660007237650728,2022-06-13 22:10:34.677488,2022-06-13 22:10:35.706687,0 days 00:00:01.029199,5.446417194650505,svd,COMPLETE
829,0.9660007237650728,2022-06-13 22:10:35.707324,2022-06-13 22:10:36.746877,0 days 00:00:01.039553,5.743628126049016,svd,COMPLETE
830,0.9660007237650728,2022-06-13 22:10:36.747522,2022-06-13 22:10:37.998918,0 days 00:00:01.251396,5.563457496428493,svd,COMPLETE
821,0.9660007237650728,2022-06-13 22:10:27.354755,2022-06-13 22:10:28.396781,0 days 00:00:01.042026,5.589464114930291,svd,COMPLETE
831,0.9660007237650728,2022-06-13 22:10:37.999550,2022-06-13 22:10:39.013115,0 days 00:00:01.013565,5.741959061309908,svd,COMPLETE
833,0.9660007237650728,2022-06-13 22:10:40.055030,2022-06-13 22:10:41.085107,0 days 00:00:01.030077,5.110842917638314,svd,COMPLETE
834,0.9660007237650728,2022-06-13 22:10:41.085675,2022-06-13 22:10:42.128786,0 days 00:00:01.043111,5.71964985156206,svd,COMPLETE
835,0.9660007237650728,2022-06-13 22:10:42.129354,2022-06-13 22:10:43.172644,0 days 00:00:01.043290,5.837802893874558,svd,COMPLETE
836,0.9660007237650728,2022-06-13 22:10:43.173263,2022-06-13 22:10:44.210280,0 days 00:00:01.037017,5.837719208555822,svd,COMPLETE
42,0.9660007237650728,2022-06-13 21:58:20.564223,2022-06-13 21:58:21.415527,0 days 00:00:00.851304,4.753668998550073,svd,COMPLETE
35,0.9660007237650728,2022-06-13 21:58:15.315914,2022-06-13 21:58:16.189268,0 days 00:00:00.873354,4.149548014759416,svd,COMPLETE
840,0.9660007237650728,2022-06-13 22:10:46.995877,2022-06-13 22:10:48.043956,0 days 00:00:01.048079,5.292850034846158,svd,COMPLETE
841,0.9660007237650728,2022-06-13 22:10:48.044558,2022-06-13 22:10:49.082527,0 days 00:00:01.037969,5.486837197889008,svd,COMPLETE
842,0.9660007237650728,2022-06-13 22:10:49.083192,2022-06-13 22:10:50.126231,0 days 00:00:01.043039,5.782219397268095,svd,COMPLETE
832,0.9660007237650728,2022-06-13 22:10:39.013829,2022-06-13 22:10:40.054397,0 days 00:00:01.040568,5.397216496827193,svd,COMPLETE
820,0.9660007237650728,2022-06-13 22:10:26.315532,2022-06-13 22:10:27.354145,0 days 00:00:01.038613,4.40858508360772,svd,COMPLETE
43,0.9660007237650728,2022-06-13 21:58:21.415649,2022-06-13 21:58:22.293806,0 days 00:00:00.878157,4.220577708992896,svd,COMPLETE
818,0.9660007237650728,2022-06-13 22:10:24.236650,2022-06-13 22:10:25.274387,0 days 00:00:01.037737,4.260801619818384,svd,COMPLETE
55,0.9660007237650728,2022-06-13 21:58:31.306313,2022-06-13 21:58:32.206396,0 days 00:00:00.900083,4.566468932445063,svd,COMPLETE
796,0.9660007237650728,2022-06-13 22:10:01.821774,2022-06-13 22:10:02.863776,0 days 00:00:01.042002,4.481704841194796,svd,COMPLETE
599,0.9660007237650728,2022-06-13 22:06:43.893830,2022-06-13 22:06:44.883826,0 days 00:00:00.989996,5.4747103994490995,svd,COMPLETE
52,0.9660007237650728,2022-06-13 21:58:28.759027,2022-06-13 21:58:29.581577,0 days 00:00:00.822550,6.276254641003119,svd,COMPLETE
799,0.9660007237650728,2022-06-13 22:10:04.581602,2022-06-13 22:10:05.611762,0 days 00:00:01.030160,5.163671699339297,svd,COMPLETE
800,0.9660007237650728,2022-06-13 22:10:05.612360,2022-06-13 22:10:06.634673,0 days 00:00:01.022313,4.332876712742399,svd,COMPLETE
801,0.9660007237650728,2022-06-13 22:10:06.635299,2022-06-13 22:10:07.668046,0 days 00:00:01.032747,4.161125384191308,svd,COMPLETE
51,0.9660007237650728,2022-06-13 21:58:27.884485,2022-06-13 21:58:28.758907,0 days 00:00:00.874422,6.06546924785308,svd,COMPLETE
803,0.9660007237650728,2022-06-13 22:10:08.706205,2022-06-13 22:10:09.744487,0 days 00:00:01.038282,6.28284640952101,svd,COMPLETE
805,0.9660007237650728,2022-06-13 22:10:10.778271,2022-06-13 22:10:12.021343,0 days 00:00:01.243072,6.421406507165882,svd,COMPLETE
806,0.9660007237650728,2022-06-13 22:10:12.021956,2022-06-13 22:10:13.035211,0 days 00:00:01.013255,4.3130525868162115,svd,COMPLETE
807,0.9660007237650728,2022-06-13 22:10:13.035761,2022-06-13 22:10:14.068854,0 days 00:00:01.033093,4.359952218443212,svd,COMPLETE
49,0.9660007237650728,2022-06-13 21:58:26.184392,2022-06-13 21:58:27.065835,0 days 00:00:00.881443,5.076724373705544,svd,COMPLETE
809,0.9660007237650728,2022-06-13 22:10:15.102451,2022-06-13 22:10:16.132830,0 days 00:00:01.030379,4.756638838048102,svd,COMPLETE
810,0.9660007237650728,2022-06-13 22:10:16.133399,2022-06-13 22:10:17.166467,0 days 00:00:01.033068,4.757659336492264,svd,COMPLETE
811,0.9660007237650728,2022-06-13 22:10:17.167037,2022-06-13 22:10:18.199114,0 days 00:00:01.032077,4.1612600134594135,svd,COMPLETE
812,0.9660007237650728,2022-06-13 22:10:18.199740,2022-06-13 22:10:19.239111,0 days 00:00:01.039371,4.24835407977898,svd,COMPLETE
46,0.9660007237650728,2022-06-13 21:58:23.989626,2022-06-13 21:58:24.821813,0 days 00:00:00.832187,5.446939016770571,svd,COMPLETE
814,0.9660007237650728,2022-06-13 22:10:20.269933,2022-06-13 22:10:21.306119,0 days 00:00:01.036186,6.314793058861769,svd,COMPLETE
815,0.9660007237650728,2022-06-13 22:10:21.306696,2022-06-13 22:10:22.336386,0 days 00:00:01.029690,5.651668717727465,svd,COMPLETE
816,0.9660007237650728,2022-06-13 22:10:22.336926,2022-06-13 22:10:23.377840,0 days 00:00:01.040914,5.668045818312164,svd,COMPLETE
843,0.9660007237650728,2022-06-13 22:10:50.126939,2022-06-13 22:10:51.365309,0 days 00:00:01.238370,5.454536442397444,svd,COMPLETE
34,0.9660007237650728,2022-06-13 21:58:14.503379,2022-06-13 21:58:15.315809,0 days 00:00:00.812430,5.2340491551551525,svd,COMPLETE
845,0.9660007237650728,2022-06-13 22:10:52.373435,2022-06-13 22:10:53.438325,0 days 00:00:01.064890,5.329115091775038,svd,COMPLETE
846,0.9660007237650728,2022-06-13 22:10:53.438886,2022-06-13 22:10:54.473355,0 days 00:00:01.034469,4.790266470769128,svd,COMPLETE
872,0.9660007237650728,2022-06-13 22:11:20.720856,2022-06-13 22:11:21.760950,0 days 00:00:01.040094,4.658139523859052,svd,COMPLETE
873,0.9660007237650728,2022-06-13 22:11:21.761640,2022-06-13 22:11:22.806547,0 days 00:00:01.044907,4.093845256866517,svd,COMPLETE
28,0.9660007237650728,2022-06-13 21:58:09.720182,2022-06-13 21:58:10.564323,0 days 00:00:00.844141,4.92777717239894,svd,COMPLETE
876,0.9660007237650728,2022-06-13 22:11:24.558123,2022-06-13 22:11:25.604085,0 days 00:00:01.045962,5.804704851437057,svd,COMPLETE
25,0.9660007237650728,2022-06-13 21:58:07.536692,2022-06-13 21:58:08.416712,0 days 00:00:00.880020,5.623440697545825,svd,COMPLETE
24,0.9660007237650728,2022-06-13 21:58:06.724960,2022-06-13 21:58:07.536489,0 days 00:00:00.811529,4.689289095442314,svd,COMPLETE
879,0.9660007237650728,2022-06-13 22:11:27.714304,2022-06-13 22:11:28.772865,0 days 00:00:01.058561,4.978661037657065,svd,COMPLETE
880,0.9660007237650728,2022-06-13 22:11:28.773489,2022-06-13 22:11:30.039286,0 days 00:00:01.265797,4.821048222594467,svd,COMPLETE
881,0.9660007237650728,2022-06-13 22:11:30.039901,2022-06-13 22:11:31.063705,0 days 00:00:01.023804,4.770212905321724,svd,COMPLETE
882,0.9660007237650728,2022-06-13 22:11:31.064293,2022-06-13 22:11:32.113268,0 days 00:00:01.048975,4.9328861804583255,svd,COMPLETE
883,0.9660007237650728,2022-06-13 22:11:32.113899,2022-06-13 22:11:33.187418,0 days 00:00:01.073519,4.2116214375231324,svd,COMPLETE
884,0.9660007237650728,2022-06-13 22:11:33.188081,2022-06-13 22:11:34.238844,0 days 00:00:01.050763,4.225473138541279,svd,COMPLETE
885,0.9660007237650728,2022-06-13 22:11:34.239466,2022-06-13 22:11:35.298102,0 days 00:00:01.058636,4.8885402066300365,svd,COMPLETE
886,0.9660007237650728,2022-06-13 22:11:35.298717,2022-06-13 22:11:36.344693,0 days 00:00:01.045976,4.785089098287193,svd,COMPLETE
