iteration,recall,datetime_start,datetime_complete,duration,alpha,max_iter,selection,tol,state
802,0.8727688787185355,2022-06-13 23:37:54.395153,2022-06-13 23:37:55.475349,0 days 00:00:01.080196,0.2891249398604473,1667294,cyclic,0.0896691585225084,COMPLETE
791,0.8727505720823798,2022-06-13 23:37:44.823727,2022-06-13 23:37:45.907839,0 days 00:00:01.084112,0.28749641299612505,1030614,cyclic,0.0860369735718482,COMPLETE
944,0.8726773455377574,2022-06-13 23:40:01.117657,2022-06-13 23:40:01.983309,0 days 00:00:00.865652,0.29159736898125066,1209244,cyclic,0.08906284120347999,COMPLETE
962,0.8726590389016018,2022-06-13 23:40:17.486777,2022-06-13 23:40:18.611533,0 days 00:00:01.124756,0.3033008704046181,370449,cyclic,0.080902419226652,COMPLETE
709,0.8726590389016018,2022-06-13 23:36:35.632959,2022-06-13 23:36:36.422929,0 days 00:00:00.789970,0.3033219494956237,1489945,cyclic,0.08314007088190935,COMPLETE
892,0.8726590389016018,2022-06-13 23:39:13.638941,2022-06-13 23:39:14.489683,0 days 00:00:00.850742,0.29319592929233573,920226,cyclic,0.08434163923093216,COMPLETE
836,0.8726407322654463,2022-06-13 23:38:23.893254,2022-06-13 23:38:24.715655,0 days 00:00:00.822401,0.29955833233876433,915580,cyclic,0.08624052737120388,COMPLETE
824,0.8726224256292906,2022-06-13 23:38:13.457093,2022-06-13 23:38:14.276046,0 days 00:00:00.818953,0.30000985000852587,764422,cyclic,0.08064195834802984,COMPLETE
763,0.8726041189931351,2022-06-13 23:37:20.877049,2022-06-13 23:37:21.677686,0 days 00:00:00.800637,0.2947627863029332,1460997,cyclic,0.08160609509052255,COMPLETE
901,0.8726041189931351,2022-06-13 23:39:21.589399,2022-06-13 23:39:22.438362,0 days 00:00:00.848963,0.30220281860971565,1906363,cyclic,0.08198109598906277,COMPLETE
710,0.8725858123569794,2022-06-13 23:36:36.423543,2022-06-13 23:36:37.206833,0 days 00:00:00.783290,0.2965122020691815,1490181,cyclic,0.08238768269354006,COMPLETE
817,0.8725675057208238,2022-06-13 23:38:07.480496,2022-06-13 23:38:08.277826,0 days 00:00:00.797330,0.2952346104823014,435946,cyclic,0.09195121887789358,COMPLETE
967,0.8725308924485126,2022-06-13 23:40:22.162042,2022-06-13 23:40:23.035509,0 days 00:00:00.873467,0.30749742282406844,1589482,cyclic,0.08552117972417198,COMPLETE
986,0.8725308924485126,2022-06-13 23:40:40.209948,2022-06-13 23:40:41.080559,0 days 00:00:00.870611,0.3098525282431427,943429,cyclic,0.0845908944576061,COMPLETE
882,0.8725308924485126,2022-06-13 23:39:04.719165,2022-06-13 23:39:05.565352,0 days 00:00:00.846187,0.31177821442975323,541741,cyclic,0.08506767844137411,COMPLETE
700,0.8725308924485126,2022-06-13 23:36:28.308078,2022-06-13 23:36:29.401332,0 days 00:00:01.093254,0.3141456507307904,1783038,cyclic,0.08832320462569353,COMPLETE
851,0.8725308924485126,2022-06-13 23:38:37.189178,2022-06-13 23:38:38.019455,0 days 00:00:00.830277,0.30900571894946044,810486,cyclic,0.08403891999659654,COMPLETE
702,0.872512585812357,2022-06-13 23:36:30.168857,2022-06-13 23:36:30.939764,0 days 00:00:00.770907,0.315430860064859,1529604,cyclic,0.0840849405026691,COMPLETE
708,0.872512585812357,2022-06-13 23:36:34.848647,2022-06-13 23:36:35.632353,0 days 00:00:00.783706,0.3156169593574215,1543038,cyclic,0.08348184528131261,COMPLETE
861,0.872512585812357,2022-06-13 23:38:46.054731,2022-06-13 23:38:46.888693,0 days 00:00:00.833962,0.31338544420441644,1007347,cyclic,0.0925691797363564,COMPLETE
996,0.872512585812357,2022-06-13 23:40:49.684766,2022-06-13 23:40:50.576424,0 days 00:00:00.891658,0.3124434182951241,811398,cyclic,0.09232572308366242,COMPLETE
707,0.8724942791762014,2022-06-13 23:36:34.069383,2022-06-13 23:36:34.847950,0 days 00:00:00.778567,0.310881222787725,1555927,cyclic,0.08325414807163321,COMPLETE
711,0.8724942791762014,2022-06-13 23:36:37.207396,2022-06-13 23:36:37.988044,0 days 00:00:00.780648,0.3077566145461513,1427721,cyclic,0.08305599508435303,COMPLETE
704,0.8724759725400457,2022-06-13 23:36:31.717519,2022-06-13 23:36:32.501672,0 days 00:00:00.784153,0.32053294529922643,1545205,cyclic,0.08406580854749234,COMPLETE
703,0.8724759725400457,2022-06-13 23:36:30.940359,2022-06-13 23:36:31.716969,0 days 00:00:00.776610,0.32085815016049507,1715766,cyclic,0.08406941582593562,COMPLETE
875,0.8724759725400457,2022-06-13 23:38:58.336821,2022-06-13 23:38:59.172235,0 days 00:00:00.835414,0.3177272541634458,1473252,cyclic,0.08620401528208921,COMPLETE
699,0.8724759725400457,2022-06-13 23:36:27.525866,2022-06-13 23:36:28.307418,0 days 00:00:00.781552,0.3208911272396482,1837629,cyclic,0.08418612410175287,COMPLETE
706,0.8724576659038902,2022-06-13 23:36:33.281483,2022-06-13 23:36:34.068846,0 days 00:00:00.787363,0.3183587244216045,1670247,cyclic,0.08469416013760314,COMPLETE
911,0.872421052631579,2022-06-13 23:39:30.500157,2022-06-13 23:39:31.350646,0 days 00:00:00.850489,0.31901649066331467,714084,cyclic,0.08141565025522325,COMPLETE
931,0.8724027459954233,2022-06-13 23:39:49.011820,2022-06-13 23:39:49.863303,0 days 00:00:00.851483,0.32371206968806177,352575,cyclic,0.09128535016163447,COMPLETE
