iteration,f1_weighted,datetime_start,datetime_complete,duration,max_depth,max_leaves,min_samples_leaf,min_samples_split,n_bins,n_estimators,state
34,0.9633418552800844,2022-06-09 22:45:08.827215,2022-06-09 22:47:17.207062,0 days 00:02:08.379847,30.0,484.0,129.0,26.0,413.0,437.0,COMPLETE
180,0.9633413329935661,2022-06-10 04:28:34.439062,2022-06-10 04:31:34.003691,0 days 00:02:59.564629,41.0,489.0,133.0,30.0,441.0,608.0,COMPLETE
163,0.9633303294608547,2022-06-10 03:35:18.888056,2022-06-10 03:38:29.787112,0 days 00:03:10.899056,40.0,485.0,132.0,30.0,455.0,648.0,COMPLETE
165,0.9633043797638977,2022-06-10 03:41:26.872550,2022-06-10 03:44:40.599372,0 days 00:03:13.726822,39.0,479.0,130.0,30.0,463.0,657.0,COMPLETE
62,0.963302831736924,2022-06-09 23:40:27.792514,2022-06-09 23:42:26.134561,0 days 00:01:58.342047,16.0,489.0,143.0,29.0,369.0,405.0,COMPLETE
194,0.963295185503662,2022-06-10 05:13:16.964728,2022-06-10 05:16:21.225699,0 days 00:03:04.260971,42.0,490.0,128.0,30.0,453.0,624.0,COMPLETE
102,0.9632913343611746,2022-06-10 01:01:58.580845,2022-06-10 01:03:52.858598,0 days 00:01:54.277753,20.0,495.0,137.0,13.0,390.0,396.0,COMPLETE
262,0.9632771958554807,2022-06-10 15:20:21.004676,2022-06-10 15:23:38.456119,0 days 00:03:17.451443,40.0,500.0,150.0,24.0,475.0,664.0,COMPLETE
164,0.9632725034170706,2022-06-10 03:38:29.787328,2022-06-10 03:41:26.872341,0 days 00:02:57.085013,41.0,489.0,135.0,30.0,484.0,605.0,COMPLETE
261,0.9632703913296513,2022-06-10 15:16:59.792583,2022-06-10 15:20:21.004420,0 days 00:03:21.211837,39.0,493.0,147.0,24.0,464.0,696.0,COMPLETE
93,0.9632541066451891,2022-06-10 00:43:10.712500,2022-06-10 00:45:08.992826,0 days 00:01:58.280326,26.0,493.0,133.0,30.0,383.0,405.0,COMPLETE
52,0.9632379181439175,2022-06-09 23:20:51.547673,2022-06-09 23:23:00.550783,0 days 00:02:09.003110,32.0,490.0,135.0,29.0,403.0,439.0,COMPLETE
157,0.9632372251743464,2022-06-10 03:17:57.358470,2022-06-10 03:20:59.863547,0 days 00:03:02.505077,41.0,472.0,137.0,24.0,501.0,615.0,COMPLETE
272,0.9632356530268766,2022-06-10 15:53:10.805329,2022-06-10 15:56:25.737017,0 days 00:03:14.931688,40.0,500.0,144.0,25.0,444.0,670.0,COMPLETE
141,0.9632318631675781,2022-06-10 02:34:03.177472,2022-06-10 02:36:57.616252,0 days 00:02:54.438780,43.0,493.0,148.0,27.0,470.0,597.0,COMPLETE
231,0.9632312969307517,2022-06-10 13:46:02.074868,2022-06-10 13:48:59.896277,0 days 00:02:57.821409,17.0,493.0,134.0,27.0,366.0,616.0,COMPLETE
88,0.9632296017422477,2022-06-10 00:33:18.044263,2022-06-10 00:35:09.465302,0 days 00:01:51.421039,24.0,480.0,126.0,2.0,476.0,382.0,COMPLETE
243,0.9632271167341855,2022-06-10 14:18:16.735515,2022-06-10 14:21:28.936697,0 days 00:03:12.201182,43.0,488.0,138.0,28.0,438.0,662.0,COMPLETE
258,0.9632250085380585,2022-06-10 15:06:52.005249,2022-06-10 15:10:12.856864,0 days 00:03:20.851615,39.0,500.0,150.0,25.0,469.0,677.0,COMPLETE
61,0.9632215984921333,2022-06-09 23:38:26.412534,2022-06-09 23:40:27.792367,0 days 00:02:01.379833,21.0,499.0,149.0,29.0,389.0,413.0,COMPLETE
281,0.9632207025622734,2022-06-10 16:22:02.629299,2022-06-10 16:25:16.336488,0 days 00:03:13.707189,43.0,481.0,148.0,26.0,455.0,657.0,COMPLETE
181,0.9632193695066918,2022-06-10 04:31:34.003944,2022-06-10 04:34:37.581884,0 days 00:03:03.577940,43.0,495.0,145.0,27.0,468.0,629.0,COMPLETE
276,0.9632186387255691,2022-06-10 16:06:15.164915,2022-06-10 16:09:32.312514,0 days 00:03:17.147599,44.0,495.0,148.0,24.0,437.0,668.0,COMPLETE
35,0.9632182661328267,2022-06-09 22:47:17.207195,2022-06-09 22:49:19.422070,0 days 00:02:02.214875,30.0,482.0,127.0,22.0,416.0,427.0,COMPLETE
168,0.9632040296359488,2022-06-10 03:50:43.423202,2022-06-10 03:53:42.214931,0 days 00:02:58.791729,42.0,483.0,134.0,29.0,443.0,607.0,COMPLETE
220,0.9632015918070583,2022-06-10 06:31:29.052328,2022-06-10 06:34:31.405590,0 days 00:03:02.353262,41.0,499.0,142.0,29.0,496.0,629.0,COMPLETE
187,0.9631976423449911,2022-06-10 04:50:49.498848,2022-06-10 04:54:06.882482,0 days 00:03:17.383634,40.0,489.0,134.0,30.0,482.0,676.0,COMPLETE
123,0.9631968993136566,2022-06-10 01:45:40.860921,2022-06-10 01:48:13.123687,0 days 00:02:32.262766,42.0,500.0,144.0,30.0,439.0,515.0,COMPLETE
215,0.9631949493495419,2022-06-10 06:16:26.235131,2022-06-10 06:19:12.847945,0 days 00:02:46.612814,44.0,496.0,137.0,29.0,342.0,580.0,COMPLETE
137,0.9631934110248347,2022-06-10 02:22:08.037479,2022-06-10 02:25:03.077016,0 days 00:02:55.039537,45.0,483.0,138.0,28.0,502.0,598.0,COMPLETE
117,0.9631867122329737,2022-06-10 01:31:49.629207,2022-06-10 01:34:02.299037,0 days 00:02:12.669830,43.0,499.0,143.0,29.0,463.0,447.0,COMPLETE
155,0.9631697389657955,2022-06-10 03:12:48.168183,2022-06-10 03:15:02.072894,0 days 00:02:13.904711,44.0,500.0,139.0,27.0,469.0,451.0,COMPLETE
266,0.9631669163223923,2022-06-10 15:33:29.811854,2022-06-10 15:36:57.778979,0 days 00:03:27.967125,42.0,500.0,150.0,23.0,481.0,699.0,COMPLETE
176,0.9631654508468034,2022-06-10 04:15:59.140179,2022-06-10 04:19:03.697324,0 days 00:03:04.557145,18.0,487.0,142.0,28.0,489.0,621.0,COMPLETE
138,0.9631650442620501,2022-06-10 02:25:03.077218,2022-06-10 02:27:54.870918,0 days 00:02:51.793700,48.0,480.0,150.0,28.0,483.0,579.0,COMPLETE
291,0.9631549142708611,2022-06-10 16:53:35.951382,2022-06-10 16:56:51.320044,0 days 00:03:15.368662,42.0,495.0,144.0,23.0,463.0,660.0,COMPLETE
225,0.9631545823056463,2022-06-10 13:28:35.255098,2022-06-10 13:31:29.980899,0 days 00:02:54.725801,45.0,484.0,135.0,27.0,504.0,603.0,COMPLETE
78,0.9631483093969597,2022-06-10 00:12:06.489877,2022-06-10 00:14:00.355507,0 days 00:01:53.865630,31.0,435.0,83.0,10.0,462.0,395.0,COMPLETE
89,0.9631477887078479,2022-06-10 00:35:09.465475,2022-06-10 00:37:12.011788,0 days 00:02:02.546313,34.0,500.0,111.0,25.0,397.0,418.0,COMPLETE
136,0.963147758229307,2022-06-10 02:19:13.850271,2022-06-10 02:22:08.037284,0 days 00:02:54.187013,45.0,495.0,144.0,26.0,492.0,594.0,COMPLETE
265,0.9631372976730408,2022-06-10 15:30:14.801865,2022-06-10 15:33:29.811609,0 days 00:03:15.009744,41.0,489.0,148.0,26.0,461.0,659.0,COMPLETE
184,0.9631321610947178,2022-06-10 04:40:58.241047,2022-06-10 04:44:06.868791,0 days 00:03:08.627744,44.0,484.0,136.0,28.0,482.0,647.0,COMPLETE
132,0.9631306106170244,2022-06-10 02:08:42.010846,2022-06-10 02:11:28.755886,0 days 00:02:46.745040,43.0,500.0,142.0,27.0,477.0,561.0,COMPLETE
144,0.9631301775162076,2022-06-10 02:42:06.873212,2022-06-10 02:45:10.729348,0 days 00:03:03.856136,47.0,493.0,135.0,30.0,479.0,619.0,COMPLETE
219,0.963129188469759,2022-06-10 06:28:24.373798,2022-06-10 06:31:29.052077,0 days 00:03:04.678279,40.0,495.0,134.0,29.0,501.0,620.0,COMPLETE
151,0.9631208915052988,2022-06-10 03:02:25.377831,2022-06-10 03:05:12.003572,0 days 00:02:46.625741,42.0,488.0,145.0,29.0,464.0,577.0,COMPLETE
229,0.9631198620254049,2022-06-10 13:39:54.735351,2022-06-10 13:43:06.379494,0 days 00:03:11.644143,43.0,486.0,141.0,29.0,223.0,666.0,COMPLETE
119,0.9631152433251814,2022-06-10 01:36:27.974407,2022-06-10 01:38:39.959536,0 days 00:02:11.985129,47.0,500.0,150.0,30.0,432.0,458.0,COMPLETE
199,0.963101299413528,2022-06-10 05:29:30.137776,2022-06-10 05:32:40.837713,0 days 00:03:10.699937,47.0,464.0,144.0,28.0,506.0,654.0,COMPLETE
107,0.9630986606303645,2022-06-10 01:11:54.652046,2022-06-10 01:13:42.195636,0 days 00:01:47.543590,39.0,474.0,128.0,30.0,432.0,375.0,COMPLETE
209,0.9630753211183581,2022-06-10 05:58:54.446181,2022-06-10 06:01:57.849814,0 days 00:03:03.403633,42.0,499.0,144.0,27.0,497.0,615.0,COMPLETE
127,0.963074692187818,2022-06-10 01:55:54.011641,2022-06-10 01:58:37.831577,0 days 00:02:43.819936,43.0,492.0,131.0,29.0,455.0,555.0,COMPLETE
257,0.9630661510527728,2022-06-10 15:03:28.416560,2022-06-10 15:06:52.005006,0 days 00:03:23.588446,40.0,499.0,147.0,24.0,477.0,685.0,COMPLETE
233,0.9630659916821216,2022-06-10 13:51:59.644854,2022-06-10 13:54:55.883433,0 days 00:02:56.238579,15.0,487.0,138.0,30.0,348.0,613.0,COMPLETE
81,0.9630626238853346,2022-06-10 00:18:08.207618,2022-06-10 00:20:06.784701,0 days 00:01:58.577083,22.0,495.0,131.0,13.0,173.0,413.0,COMPLETE
249,0.9630513650743077,2022-06-10 14:37:23.303829,2022-06-10 14:40:33.854058,0 days 00:03:10.550229,43.0,495.0,80.0,27.0,465.0,646.0,COMPLETE
149,0.9630493410472629,2022-06-10 02:57:12.722513,2022-06-10 02:59:42.382979,0 days 00:02:29.660466,41.0,480.0,137.0,28.0,459.0,507.0,COMPLETE
214,0.9630457384723232,2022-06-10 06:13:26.776130,2022-06-10 06:16:26.234862,0 days 00:02:59.458732,42.0,491.0,142.0,28.0,443.0,608.0,COMPLETE
53,0.9630345141880422,2022-06-09 23:23:00.550912,2022-06-09 23:25:12.702012,0 days 00:02:12.151100,25.0,493.0,90.0,29.0,425.0,450.0,COMPLETE
232,0.9630259333768959,2022-06-10 13:48:59.896521,2022-06-10 13:51:59.644611,0 days 00:02:59.748090,19.0,495.0,137.0,28.0,358.0,626.0,COMPLETE
285,0.9630103421481089,2022-06-10 16:34:44.107034,2022-06-10 16:38:02.611591,0 days 00:03:18.504557,44.0,490.0,147.0,26.0,421.0,676.0,COMPLETE
239,0.9630019442469246,2022-06-10 14:07:00.205287,2022-06-10 14:10:12.694962,0 days 00:03:12.489675,40.0,494.0,136.0,28.0,497.0,647.0,COMPLETE
65,0.9629989268939255,2022-06-09 23:46:23.626080,2022-06-09 23:48:25.414663,0 days 00:02:01.788583,20.0,458.0,144.0,27.0,335.0,419.0,COMPLETE
186,0.9629916311268358,2022-06-10 04:47:27.449417,2022-06-10 04:50:49.498610,0 days 00:03:22.049193,42.0,500.0,138.0,29.0,461.0,683.0,COMPLETE
113,0.9629800855366761,2022-06-10 01:23:46.773358,2022-06-10 01:25:38.825376,0 days 00:01:52.052018,40.0,488.0,136.0,28.0,402.0,388.0,COMPLETE
240,0.9629675853957922,2022-06-10 14:10:12.695182,2022-06-10 14:12:02.658650,0 days 00:01:49.963468,44.0,481.0,150.0,29.0,466.0,377.0,COMPLETE
92,0.9629483657934289,2022-06-10 00:40:53.148503,2022-06-10 00:43:10.712349,0 days 00:02:17.563846,30.0,485.0,117.0,29.0,406.0,477.0,COMPLETE
96,0.9629466289097569,2022-06-10 00:49:45.990596,2022-06-10 00:51:31.281406,0 days 00:01:45.290810,19.0,494.0,121.0,26.0,456.0,365.0,COMPLETE
201,0.9629348324620841,2022-06-10 05:34:59.701719,2022-06-10 05:38:08.931327,0 days 00:03:09.229608,40.0,489.0,134.0,30.0,479.0,638.0,COMPLETE
173,0.962919490143353,2022-06-10 04:06:14.674245,2022-06-10 04:09:19.093968,0 days 00:03:04.419723,43.0,475.0,140.0,26.0,452.0,635.0,COMPLETE
195,0.9629124626725054,2022-06-10 05:16:21.225934,2022-06-10 05:19:35.623275,0 days 00:03:14.397341,45.0,500.0,136.0,21.0,309.0,664.0,COMPLETE
95,0.9629079499831672,2022-06-10 00:47:16.362660,2022-06-10 00:49:45.990415,0 days 00:02:29.627755,16.0,484.0,124.0,27.0,366.0,519.0,COMPLETE
41,0.9629021467648817,2022-06-09 22:59:18.301799,2022-06-09 23:01:24.204481,0 days 00:02:05.902682,30.0,481.0,124.0,22.0,401.0,430.0,COMPLETE
43,0.9628796553547478,2022-06-09 23:03:24.031283,2022-06-09 23:05:53.164394,0 days 00:02:29.133111,33.0,490.0,126.0,25.0,486.0,510.0,COMPLETE
71,0.9628796432274944,2022-06-09 23:58:01.120884,2022-06-10 00:00:01.044270,0 days 00:01:59.923386,24.0,500.0,49.0,12.0,491.0,405.0,COMPLETE
224,0.9628681712317179,2022-06-10 13:25:33.330491,2022-06-10 13:28:35.254854,0 days 00:03:01.924363,41.0,491.0,85.0,29.0,478.0,624.0,COMPLETE
212,0.9628632011027819,2022-06-10 06:07:33.412633,2022-06-10 06:10:29.200806,0 days 00:02:55.788173,41.0,492.0,140.0,26.0,487.0,591.0,COMPLETE
105,0.9628506958365173,2022-06-10 01:07:56.320552,2022-06-10 01:09:53.446290,0 days 00:01:57.125738,41.0,489.0,141.0,30.0,318.0,407.0,COMPLETE
143,0.9628364867366983,2022-06-10 02:39:33.170178,2022-06-10 02:42:06.873004,0 days 00:02:33.702826,46.0,487.0,141.0,28.0,452.0,528.0,COMPLETE
158,0.9628291280324687,2022-06-10 03:20:59.863782,2022-06-10 03:24:10.300447,0 days 00:03:10.436665,39.0,480.0,147.0,30.0,511.0,640.0,COMPLETE
200,0.9628246523269691,2022-06-10 05:32:40.837951,2022-06-10 05:34:59.701496,0 days 00:02:18.863545,46.0,477.0,139.0,27.0,494.0,475.0,COMPLETE
10,0.9628227481321597,2022-06-09 21:58:12.917006,2022-06-09 22:00:01.963317,0 days 00:01:49.046311,19.0,499.0,84.0,30.0,357.0,374.0,COMPLETE
125,0.9628184949299569,2022-06-10 01:50:50.748034,2022-06-10 01:53:27.942507,0 days 00:02:37.194473,44.0,488.0,133.0,28.0,470.0,539.0,COMPLETE
227,0.9628007251710123,2022-06-10 13:34:35.483941,2022-06-10 13:37:28.822749,0 days 00:02:53.338808,18.0,492.0,131.0,29.0,449.0,587.0,COMPLETE
247,0.9627992148762312,2022-06-10 14:31:05.325278,2022-06-10 14:34:17.291491,0 days 00:03:11.966213,20.0,495.0,140.0,25.0,270.0,668.0,COMPLETE
101,0.9627979218456413,2022-06-10 00:59:49.065612,2022-06-10 01:01:58.580663,0 days 00:02:09.515051,23.0,479.0,143.0,12.0,408.0,453.0,COMPLETE
91,0.9627976053676095,2022-06-10 00:38:45.665585,2022-06-10 00:40:53.148347,0 days 00:02:07.482762,31.0,466.0,129.0,28.0,415.0,435.0,COMPLETE
63,0.9627890409337255,2022-06-09 23:42:26.134701,2022-06-09 23:44:13.067319,0 days 00:01:46.932618,23.0,500.0,147.0,30.0,394.0,370.0,COMPLETE
25,0.962781963650008,2022-06-09 22:27:06.693163,2022-06-09 22:28:54.664171,0 days 00:01:47.971008,28.0,478.0,103.0,30.0,388.0,376.0,COMPLETE
147,0.9627557947563965,2022-06-10 02:51:17.817171,2022-06-10 02:54:00.282626,0 days 00:02:42.465455,48.0,475.0,139.0,27.0,471.0,550.0,COMPLETE
166,0.962743408094687,2022-06-10 03:44:40.599579,2022-06-10 03:47:40.572175,0 days 00:02:59.972596,47.0,468.0,137.0,29.0,448.0,627.0,COMPLETE
235,0.9627386376165827,2022-06-10 13:57:40.206912,2022-06-10 14:00:46.209701,0 days 00:03:06.002789,16.0,481.0,135.0,29.0,375.0,639.0,COMPLETE
83,0.962726342729317,2022-06-10 00:21:59.958262,2022-06-10 00:24:06.353037,0 days 00:02:06.394775,21.0,485.0,114.0,28.0,408.0,442.0,COMPLETE
77,0.9627154318672717,2022-06-10 00:09:44.524474,2022-06-10 00:12:06.489716,0 days 00:02:21.965242,26.0,493.0,75.0,13.0,501.0,478.0,COMPLETE
70,0.9626890014268588,2022-06-09 23:55:46.750324,2022-06-09 23:58:01.120721,0 days 00:02:14.370397,26.0,468.0,93.0,14.0,446.0,465.0,COMPLETE
213,0.9626797760133474,2022-06-10 06:10:29.201080,2022-06-10 06:13:26.775899,0 days 00:02:57.574819,43.0,487.0,138.0,28.0,475.0,598.0,COMPLETE
126,0.9626750064301842,2022-06-10 01:53:27.942720,2022-06-10 01:55:54.011450,0 days 00:02:26.068730,45.0,483.0,148.0,27.0,482.0,500.0,COMPLETE
237,0.9626692986455583,2022-06-10 14:03:38.688298,2022-06-10 14:05:58.678430,0 days 00:02:19.990132,41.0,500.0,132.0,30.0,322.0,485.0,COMPLETE
154,0.9626582484202357,2022-06-10 03:10:24.902116,2022-06-10 03:12:48.167983,0 days 00:02:23.265867,48.0,488.0,143.0,28.0,445.0,485.0,COMPLETE
15,0.9626091139730509,2022-06-09 22:07:14.289488,2022-06-09 22:08:45.237389,0 days 00:01:30.947901,19.0,497.0,112.0,3.0,306.0,314.0,COMPLETE
54,0.9625947390116815,2022-06-09 23:25:12.702143,2022-06-09 23:27:02.313858,0 days 00:01:49.611715,23.0,460.0,118.0,3.0,363.0,376.0,COMPLETE
67,0.9625545666047706,2022-06-09 23:50:15.458548,2022-06-09 23:51:41.568822,0 days 00:01:26.110274,25.0,477.0,121.0,29.0,372.0,298.0,COMPLETE
152,0.9625497715907667,2022-06-10 03:05:12.003802,2022-06-10 03:07:43.227136,0 days 00:02:31.223334,45.0,495.0,148.0,29.0,424.0,526.0,COMPLETE
100,0.9625378015625728,2022-06-10 00:57:36.253914,2022-06-10 00:59:49.065432,0 days 00:02:12.811518,22.0,487.0,147.0,11.0,376.0,466.0,COMPLETE
108,0.9625203020293727,2022-06-10 01:13:42.195834,2022-06-10 01:16:18.394328,0 days 00:02:36.198494,38.0,459.0,132.0,14.0,446.0,540.0,COMPLETE
75,0.9624980953487037,2022-06-10 00:05:52.106920,2022-06-10 00:07:39.427906,0 days 00:01:47.320986,27.0,478.0,88.0,13.0,484.0,368.0,COMPLETE
84,0.9624921118451315,2022-06-10 00:24:06.353189,2022-06-10 00:25:51.487184,0 days 00:01:45.133995,19.0,492.0,141.0,30.0,395.0,357.0,COMPLETE
110,0.9624743742860037,2022-06-10 01:18:16.335265,2022-06-10 01:19:56.908579,0 days 00:01:40.573314,37.0,495.0,125.0,11.0,423.0,340.0,COMPLETE
12,0.9624526526333986,2022-06-09 22:01:52.064123,2022-06-09 22:03:36.927121,0 days 00:01:44.862998,22.0,490.0,96.0,30.0,359.0,360.0,COMPLETE
98,0.9624124152789187,2022-06-10 00:53:21.336968,2022-06-10 00:55:21.260522,0 days 00:01:59.923554,25.0,474.0,90.0,29.0,330.0,419.0,COMPLETE
33,0.962406355184369,2022-06-09 22:43:37.603903,2022-06-09 22:45:08.827087,0 days 00:01:31.223184,24.0,453.0,118.0,28.0,456.0,316.0,COMPLETE
134,0.9623991079258988,2022-06-10 02:13:33.241455,2022-06-10 02:16:21.457902,0 days 00:02:48.216447,46.0,477.0,134.0,29.0,465.0,569.0,COMPLETE
86,0.9623935959911054,2022-06-10 00:27:53.785995,2022-06-10 00:30:07.385071,0 days 00:02:13.599076,27.0,456.0,135.0,27.0,419.0,457.0,COMPLETE
37,0.9623881458229283,2022-06-09 22:51:36.982779,2022-06-09 22:53:51.882181,0 days 00:02:14.899402,34.0,462.0,150.0,11.0,511.0,454.0,COMPLETE
21,0.9623498363265774,2022-06-09 22:19:53.663293,2022-06-09 22:21:50.411907,0 days 00:01:56.748614,21.0,500.0,102.0,27.0,296.0,408.0,COMPLETE
103,0.9623467491611248,2022-06-10 01:03:52.858779,2022-06-10 01:05:56.505324,0 days 00:02:03.646545,17.0,468.0,146.0,10.0,344.0,435.0,COMPLETE
14,0.9623461498354843,2022-06-09 22:05:09.560734,2022-06-09 22:07:14.289379,0 days 00:02:04.728645,24.0,453.0,78.0,19.0,369.0,431.0,COMPLETE
39,0.9623346032412027,2022-06-09 22:56:48.930209,2022-06-09 22:57:57.804005,0 days 00:01:08.873796,31.0,485.0,142.0,26.0,415.0,231.0,COMPLETE
60,0.9623331102796113,2022-06-09 23:36:33.835499,2022-06-09 23:38:26.412402,0 days 00:01:52.576903,50.0,471.0,109.0,26.0,316.0,392.0,COMPLETE
198,0.9623104219243598,2022-06-10 05:26:10.158176,2022-06-10 05:29:30.137536,0 days 00:03:19.979360,49.0,471.0,140.0,27.0,507.0,674.0,COMPLETE
94,0.9622880334355889,2022-06-10 00:45:08.992990,2022-06-10 00:47:16.362495,0 days 00:02:07.369505,30.0,476.0,139.0,17.0,440.0,443.0,COMPLETE
76,0.9622822215459607,2022-06-10 00:07:39.428054,2022-06-10 00:09:44.524326,0 days 00:02:05.096272,47.0,463.0,80.0,9.0,453.0,426.0,COMPLETE
64,0.9622679155404498,2022-06-09 23:44:13.067455,2022-06-09 23:46:23.625943,0 days 00:02:10.558488,18.0,474.0,137.0,28.0,380.0,455.0,COMPLETE
160,0.9622592626547005,2022-06-10 03:26:57.641441,2022-06-10 03:29:12.046458,0 days 00:02:14.405017,46.0,495.0,59.0,28.0,476.0,462.0,COMPLETE
130,0.9622543226419793,2022-06-10 02:03:17.020858,2022-06-10 02:05:53.320829,0 days 00:02:36.299971,40.0,470.0,141.0,29.0,431.0,532.0,COMPLETE
49,0.9622482143252026,2022-06-09 23:15:11.156953,2022-06-09 23:17:06.894191,0 days 00:01:55.737238,44.0,472.0,129.0,9.0,275.0,397.0,COMPLETE
167,0.9621759287597347,2022-06-10 03:47:40.572388,2022-06-10 03:50:43.422956,0 days 00:03:02.850568,41.0,490.0,39.0,30.0,474.0,631.0,COMPLETE
42,0.9621691147683044,2022-06-09 23:01:24.204607,2022-06-09 23:03:24.031144,0 days 00:01:59.826537,28.0,464.0,133.0,27.0,430.0,415.0,COMPLETE
31,0.9621537961220538,2022-06-09 22:39:55.708426,2022-06-09 22:41:47.302115,0 days 00:01:51.593689,29.0,478.0,105.0,30.0,382.0,389.0,COMPLETE
66,0.9621214344699104,2022-06-09 23:48:25.414850,2022-06-09 23:50:15.458397,0 days 00:01:50.043547,22.0,487.0,87.0,30.0,356.0,384.0,COMPLETE
73,0.9621100086596613,2022-06-10 00:02:05.276453,2022-06-10 00:04:12.153592,0 days 00:02:06.877139,28.0,484.0,78.0,11.0,465.0,430.0,COMPLETE
68,0.9620889415945871,2022-06-09 23:51:41.568961,2022-06-09 23:53:49.482714,0 days 00:02:07.913753,18.0,444.0,101.0,17.0,406.0,446.0,COMPLETE
30,0.9620784367944566,2022-06-09 22:37:16.088990,2022-06-09 22:39:55.708312,0 days 00:02:39.619322,15.0,499.0,61.0,28.0,293.0,546.0,COMPLETE
114,0.9620715990202605,2022-06-10 01:25:38.825551,2022-06-10 01:27:20.908227,0 days 00:01:42.082676,44.0,480.0,81.0,27.0,412.0,353.0,COMPLETE
20,0.9620149953065957,2022-06-09 22:17:49.049542,2022-06-09 22:19:53.663188,0 days 00:02:04.613646,23.0,423.0,123.0,17.0,400.0,439.0,COMPLETE
196,0.9619338769545478,2022-06-10 05:19:35.623494,2022-06-10 05:22:56.883470,0 days 00:03:21.259976,43.0,479.0,87.0,29.0,331.0,691.0,COMPLETE
79,0.961832057231243,2022-06-10 00:14:00.355659,2022-06-10 00:15:49.350942,0 days 00:01:48.995283,24.0,482.0,94.0,16.0,440.0,380.0,COMPLETE
58,0.9617894310380715,2022-06-09 23:33:14.562008,2022-06-09 23:34:57.035670,0 days 00:01:42.473662,21.0,470.0,146.0,29.0,350.0,357.0,COMPLETE
46,0.9616821328434153,2022-06-09 23:10:05.072005,2022-06-09 23:11:58.511264,0 days 00:01:53.439259,42.0,447.0,138.0,14.0,391.0,390.0,COMPLETE
6,0.9616222201351243,2022-06-09 21:50:15.796218,2022-06-09 21:52:06.497196,0 days 00:01:50.700978,20.0,469.0,72.0,26.0,417.0,379.0,COMPLETE
28,0.9615663084943237,2022-06-09 22:33:19.899717,2022-06-09 22:35:35.504151,0 days 00:02:15.604434,17.0,477.0,72.0,27.0,431.0,463.0,COMPLETE
59,0.9614881810195715,2022-06-09 23:34:57.035820,2022-06-09 23:36:33.835362,0 days 00:01:36.799542,20.0,454.0,77.0,28.0,337.0,331.0,COMPLETE
74,0.961486856746395,2022-06-10 00:04:12.153746,2022-06-10 00:05:52.106735,0 days 00:01:39.952989,29.0,490.0,68.0,15.0,434.0,344.0,COMPLETE
82,0.961442366463388,2022-06-10 00:20:06.784880,2022-06-10 00:21:59.958102,0 days 00:01:53.173222,29.0,472.0,66.0,7.0,384.0,400.0,COMPLETE
38,0.9613790848316665,2022-06-09 22:53:51.882311,2022-06-09 22:56:48.930073,0 days 00:02:57.047762,39.0,441.0,112.0,18.0,472.0,618.0,COMPLETE
17,0.9613674289608296,2022-06-09 22:09:44.889519,2022-06-09 22:12:22.247849,0 days 00:02:37.358330,50.0,434.0,83.0,20.0,208.0,564.0,COMPLETE
22,0.9613213239033667,2022-06-09 22:21:50.412012,2022-06-09 22:23:27.725687,0 days 00:01:37.313675,19.0,468.0,86.0,30.0,374.0,339.0,COMPLETE
4,0.9612990775651752,2022-06-09 21:45:56.996541,2022-06-09 21:47:49.769909,0 days 00:01:52.773368,33.0,431.0,52.0,7.0,274.0,399.0,COMPLETE
97,0.9611413829858337,2022-06-10 00:51:31.281585,2022-06-10 00:53:21.336803,0 days 00:01:50.055218,21.0,463.0,71.0,28.0,424.0,386.0,COMPLETE
238,0.9610607565732731,2022-06-10 14:05:58.678728,2022-06-10 14:07:00.205048,0 days 00:01:01.526320,48.0,489.0,140.0,26.0,338.0,211.0,COMPLETE
18,0.9609414119381977,2022-06-09 22:12:22.247957,2022-06-09 22:15:40.750925,0 days 00:03:18.502968,15.0,464.0,58.0,23.0,350.0,697.0,COMPLETE
24,0.9608834928617214,2022-06-09 22:25:40.041391,2022-06-09 22:27:06.693045,0 days 00:01:26.651654,17.0,451.0,91.0,24.0,441.0,294.0,COMPLETE
57,0.9608518707848182,2022-06-09 23:30:57.846976,2022-06-09 23:33:14.561874,0 days 00:02:16.714898,18.0,431.0,97.0,27.0,308.0,479.0,COMPLETE
26,0.9608253699947127,2022-06-09 22:28:54.664278,2022-06-09 22:31:22.378626,0 days 00:02:27.714348,19.0,414.0,122.0,25.0,328.0,522.0,COMPLETE
