iteration,roc_weighted,datetime_start,datetime_complete,duration,alpha,fit_intercept,l1_ratio,max_iter,normalize,selection,tol,state
692,0.867590048147895,2022-06-12 19:18:33.822308,2022-06-12 19:18:34.500900,0 days 00:00:00.678592,0.6234102795004873,False,0.43355628341306707,2352588.0,False,random,0.0728167124627578,COMPLETE
499,0.8677697002807226,2022-06-12 19:16:16.226063,2022-06-12 19:16:16.859041,0 days 00:00:00.632978,0.5797104858603978,False,0.4580573800983383,5606019.0,False,random,0.06507970920347499,COMPLETE
770,0.8682377643217785,2022-06-12 19:19:34.048314,2022-06-12 19:19:34.819138,0 days 00:00:00.770824,0.5172225591623865,False,0.47388254456004547,2210751.0,False,random,0.057179884788799214,COMPLETE
653,0.8682430574555253,2022-06-12 19:18:05.352157,2022-06-12 19:18:06.082834,0 days 00:00:00.730677,0.5060904594172903,False,0.48437257795867594,1930475.0,False,random,0.04701576401760868,COMPLETE
237,0.8682559612919548,2022-06-12 19:13:34.370400,2022-06-12 19:13:34.927405,0 days 00:00:00.557005,0.5671812284253843,False,0.4315774622966315,6480511.0,False,random,0.05585725873247815,COMPLETE
673,0.8687272820758696,2022-06-12 19:18:19.787599,2022-06-12 19:18:20.485068,0 days 00:00:00.697469,0.5109916875488044,False,0.4954328084842843,2013795.0,False,random,0.07465956298879756,COMPLETE
848,0.8689048359717203,2022-06-12 19:20:35.635443,2022-06-12 19:20:36.408722,0 days 00:00:00.773279,0.4863792365177353,False,0.5162937022556815,1655424.0,False,random,0.07127188367660381,COMPLETE
1194,0.8689255698427908,2022-06-12 21:11:04.450904,2022-06-12 21:11:05.345583,0 days 00:00:00.894679,0.5021194259647019,False,0.4977273060630754,1605428.0,False,random,0.07044805061927319,COMPLETE
1156,0.8689581035988125,2022-06-12 21:10:28.946231,2022-06-12 21:10:29.824578,0 days 00:00:00.878347,0.4688363657624543,False,0.5312506004159219,876634.0,False,random,0.07949304207389093,COMPLETE
984,0.8690205245439826,2022-06-12 19:22:29.758111,2022-06-12 19:22:30.584468,0 days 00:00:00.826357,0.4894476372431703,False,0.5062215309570124,2130158.0,False,random,0.07253225197448901,COMPLETE
595,0.8690412584150531,2022-06-12 19:17:22.793018,2022-06-12 19:17:23.465966,0 days 00:00:00.672948,0.5187162895268985,False,0.47605854705605377,6610363.0,False,random,0.06300494721700058,COMPLETE
