iteration,precision,datetime_start,datetime_complete,duration,alpha,fit_intercept,l1_ratio,max_iter,normalize,selection,tol,state
483,0.0,2022-06-12 19:49:17.052933,2022-06-12 19:49:17.665786,0 days 00:00:00.612853,1.940279750664879,True,0.9739789277130351,8315271.0,True,random,0.03140922147011678,COMPLETE
3048,0.0,2022-06-13 13:24:07.796557,2022-06-13 13:24:09.682112,0 days 00:00:01.885555,1.9353188028974504,True,0.9253243277317551,6331650.0,True,random,0.02613450381492069,COMPLETE
4533,0.0,2022-06-13 16:17:12.331279,2022-06-13 16:17:14.935370,0 days 00:00:02.604091,1.934671396765605,True,0.9218173726727026,7555349.0,True,random,0.017975092424078586,COMPLETE
2138,0.0,2022-06-13 03:18:28.815892,2022-06-13 03:18:30.350641,0 days 00:00:01.534749,1.8950456374255762,True,0.9832458072459793,8020423.0,True,random,0.027805101026972055,COMPLETE
463,0.0,2022-06-12 19:49:02.398844,2022-06-12 19:49:03.032715,0 days 00:00:00.633871,1.989000612106887,True,0.9977977487911311,7924773.0,True,random,0.030958515759568414,COMPLETE
4551,0.0,2022-06-13 16:18:04.748483,2022-06-13 16:18:07.353507,0 days 00:00:02.605024,1.9997432178186867,True,0.9664713192488242,5890774.0,True,random,0.02091832718468834,COMPLETE
3031,0.0,2022-06-13 13:23:32.239484,2022-06-13 13:23:33.874986,0 days 00:00:01.635502,0.7693949607070173,True,0.6859910605736241,5759804.0,True,random,0.0028611206829718787,COMPLETE
2160,0.0,2022-06-13 03:19:01.871583,2022-06-13 03:19:03.392179,0 days 00:00:01.520596,1.9989618661408861,True,0.9506726837231076,7526301.0,True,random,0.03897595395115663,COMPLETE
443,0.0,2022-06-12 19:48:45.920617,2022-06-12 19:48:46.534196,0 days 00:00:00.613579,1.9518459117582316,True,0.9478623386285344,8362852.0,True,random,0.01977492629190654,COMPLETE
2174,0.0,2022-06-13 03:19:23.886931,2022-06-13 03:19:25.432131,0 days 00:00:01.545200,1.9348533053820474,True,0.9997552909421887,9246603.0,True,random,0.024761018119120903,COMPLETE
4570,0.0,2022-06-13 16:19:02.617679,2022-06-13 16:19:05.253355,0 days 00:00:02.635676,1.9620894698714983,True,0.9667966437138609,7687181.0,True,random,0.02127129315631458,COMPLETE
3011,0.0,2022-06-13 13:22:51.331479,2022-06-13 13:22:53.069779,0 days 00:00:01.738300,1.7038095382772036,True,0.947256100183144,6889475.0,True,random,0.03274541792369255,COMPLETE
423,0.0,2022-06-12 19:48:27.958893,2022-06-12 19:48:28.559120,0 days 00:00:00.600227,1.9495748255332122,True,0.999538516904308,8256420.0,True,random,0.016958274916133245,COMPLETE
4589,0.0,2022-06-13 16:19:57.675226,2022-06-13 16:20:00.269837,0 days 00:00:02.594611,1.9094182099169075,True,0.948777161136767,5103513.0,True,random,0.03208509884072336,COMPLETE
2193,0.0,2022-06-13 03:19:52.507320,2022-06-13 03:19:53.767295,0 days 00:00:01.259975,1.9296755456893802,True,0.9808561064502631,7990382.0,True,random,0.025421874287766676,COMPLETE
2991,0.0,2022-06-13 03:43:03.188142,2022-06-13 03:43:05.055880,0 days 00:00:01.867738,1.9295268324768333,True,0.9645510673203557,5831749.0,True,random,0.019223061616643507,COMPLETE
403,0.0,2022-06-12 19:48:10.938505,2022-06-12 19:48:11.520848,0 days 00:00:00.582343,1.9644265732915591,True,0.9438807581576939,8395771.0,True,random,0.017898736746390212,COMPLETE
4606,0.0,2022-06-13 16:20:48.754056,2022-06-13 16:20:51.373399,0 days 00:00:02.619343,1.9332962049619349,True,0.9997042771259271,6855921.0,True,random,0.01780622590248005,COMPLETE
2972,0.0,2022-06-13 03:42:27.075644,2022-06-13 03:42:28.640234,0 days 00:00:01.564590,1.9305367861924916,True,0.9642485762003196,7050773.0,True,random,0.02863618943434658,COMPLETE
2213,0.0,2022-06-13 03:20:23.854536,2022-06-13 03:20:25.394646,0 days 00:00:01.540110,1.935875191152829,True,0.981087419222292,8063164.0,True,random,0.025827986362487176,COMPLETE
382,0.0,2022-06-12 19:47:53.376536,2022-06-12 19:47:53.961681,0 days 00:00:00.585145,1.925050987928213,True,0.9389678513717556,8621865.0,True,random,0.08944777178274,COMPLETE
227,0.0,2022-06-12 19:46:10.129679,2022-06-12 19:46:10.656171,0 days 00:00:00.526492,1.4920131182589162,True,0.7158886422204724,7158395.0,True,random,0.01890213071571409,COMPLETE
4250,0.0,2022-06-13 16:03:55.690926,2022-06-13 16:03:58.085556,0 days 00:00:02.394630,1.9330410161759655,True,0.951883604166725,6962715.0,True,random,0.026581678253468854,COMPLETE
851,0.0,2022-06-12 19:54:25.295630,2022-06-12 19:54:26.054511,0 days 00:00:00.758881,1.965761857387416,True,0.9330177486515479,8071421.0,True,random,0.027628112048873044,COMPLETE
3874,0.0,2022-06-13 13:56:24.268145,2022-06-13 13:56:26.501898,0 days 00:00:02.233753,1.9299119313539272,True,0.9820518410143216,827781.0,True,random,0.0222370105400768,COMPLETE
1266,0.0,2022-06-12 22:23:22.715084,2022-06-12 22:23:23.636127,0 days 00:00:00.921043,1.9256582416368604,True,0.9648652977334671,6808354.0,True,random,0.07969492392183052,COMPLETE
3893,0.0,2022-06-13 13:57:11.910676,2022-06-13 13:57:14.199562,0 days 00:00:02.288886,1.7778468225846427,True,0.9997099183925776,5513011.0,True,random,0.023025793914076012,COMPLETE
1553,0.0,2022-06-12 22:29:06.021244,2022-06-12 22:29:07.061893,0 days 00:00:01.040649,0.6500014966253476,True,0.9583047804826471,7634975.0,True,random,0.02619791801249506,COMPLETE
1247,0.0,2022-06-12 22:23:01.829059,2022-06-12 22:23:02.729442,0 days 00:00:00.900383,1.998862570463643,True,0.9815247858001829,7709058.0,True,random,0.03025731782991548,COMPLETE
3593,0.0,2022-06-13 13:44:45.983215,2022-06-13 13:44:47.841366,0 days 00:00:01.858151,1.9365688343042369,True,0.9648535880702581,7251191.0,True,random,0.026476195961706382,COMPLETE
3912,0.0,2022-06-13 13:58:00.683090,2022-06-13 13:58:02.962790,0 days 00:00:02.279700,1.9992944101983856,True,0.9808541718153454,5928288.0,True,random,0.05390120098068494,COMPLETE
1573,0.0,2022-06-12 22:29:31.188484,2022-06-12 22:29:32.218262,0 days 00:00:01.029778,1.8759869574231582,True,0.9997376283235109,7305840.0,True,random,0.025287134877542965,COMPLETE
3574,0.0,2022-06-13 13:43:59.371605,2022-06-13 13:44:01.515243,0 days 00:00:02.143638,1.9327847143341021,True,0.9660846460362535,6139337.0,True,random,0.02341394846789224,COMPLETE
1228,0.0,2022-06-12 22:22:40.354401,2022-06-12 22:22:41.509423,0 days 00:00:01.155022,1.9036780904728805,True,0.4792395648088784,5791477.0,True,random,0.02360002311441836,COMPLETE
1286,0.0,2022-06-12 22:23:45.029691,2022-06-12 22:23:45.945757,0 days 00:00:00.916066,1.9262086718088662,True,0.9770301024153561,2808407.0,True,random,0.02647051933627976,COMPLETE
3933,0.0,2022-06-13 13:58:57.517010,2022-06-13 13:58:59.854229,0 days 00:00:02.337219,1.99995978631831,True,0.965739449027955,5717124.0,True,random,0.022810933766251578,COMPLETE
1591,0.0,2022-06-12 22:29:54.761486,2022-06-12 22:29:55.795055,0 days 00:00:01.033569,1.9972027015850957,True,0.9463323604300508,7558969.0,True,random,0.03388949855982723,COMPLETE
1208,0.0,2022-06-12 22:22:19.268628,2022-06-12 22:22:20.553769,0 days 00:00:01.285141,1.962181120592562,True,0.931046836349704,8747712.0,True,random,0.0164873847212954,COMPLETE
3539,0.0,2022-06-13 13:42:34.680233,2022-06-13 13:42:36.851527,0 days 00:00:02.171294,1.9645979599241843,True,0.9218080267806285,4860107.0,True,random,0.021434586402288083,COMPLETE
3950,0.0,2022-06-13 13:59:42.050343,2022-06-13 13:59:44.377965,0 days 00:00:02.327622,1.964214794798059,True,0.9233596760452674,5580460.0,True,random,0.02612000197206897,COMPLETE
1611,0.0,2022-06-12 22:30:20.819042,2022-06-12 22:30:22.144924,0 days 00:00:01.325882,1.9205361427319738,True,0.9997924744003182,7629103.0,True,random,0.03139180538777935,COMPLETE
