iteration,roc_weighted,datetime_start,datetime_complete,duration,C,change_tol,grad_tol,lbfgs_memory,linesearch_max_iter,loss,max_iter,penalized_intercept,penatly,state
96,0.8391329810343021,2022-06-28 21:12:12.909536,2022-06-28 21:12:14.269369,0 days 00:00:01.359833,1.3000000000000003,0.0008016445881599363,0.035070385272510086,12.0,6580.0,hinge,5422570.0,False,l1,COMPLETE
49,0.8391329810343021,2022-06-28 21:11:09.453602,2022-06-28 21:11:10.935086,0 days 00:00:01.481484,1.3000000000000003,0.00021284874772653463,0.0769560139017711,18.0,4743.0,hinge,8035438.0,True,l1,COMPLETE
16,0.8391329810343021,2022-06-28 21:10:21.874002,2022-06-28 21:10:23.252311,0 days 00:00:01.378309,1.3000000000000003,0.00014501524480469962,0.0839640781809473,13.0,4588.0,hinge,6409047.0,False,l1,COMPLETE
67,0.8391329810343021,2022-06-28 21:11:34.592735,2022-06-28 21:11:36.030592,0 days 00:00:01.437857,1.3000000000000003,0.0004229058869375517,0.08282404493023432,15.0,5238.0,hinge,5112871.0,False,l1,COMPLETE
56,0.8391196385339555,2022-06-28 21:11:20.138551,2022-06-28 21:11:21.571319,0 days 00:00:01.432768,8.0,0.00016633895426880987,0.07207740110577046,17.0,5622.0,hinge,1734470.0,False,l1,COMPLETE
57,0.8391081676469422,2022-06-28 21:11:21.571441,2022-06-28 21:11:23.280703,0 days 00:00:01.709262,1.2000000000000002,3.71088553710574e-05,0.07921354165987149,15.0,3723.0,hinge,8417716.0,False,l1,COMPLETE
83,0.8391081676469422,2022-06-28 21:11:55.095744,2022-06-28 21:11:56.777299,0 days 00:00:01.681555,1.4000000000000001,0.0007195018803985774,0.06606387096431802,10.0,7693.0,hinge,845125.0,False,l1,COMPLETE
15,0.8391068443635055,2022-06-28 21:10:20.600199,2022-06-28 21:10:21.873901,0 days 00:00:01.273702,5.0,0.0004139410155195077,0.059443784567532104,17.0,1891.0,hinge,7716330.0,False,l1,COMPLETE
17,0.8391068443635055,2022-06-28 21:10:23.252425,2022-06-28 21:10:24.600178,0 days 00:00:01.347753,5.2,0.0004031020193596894,0.05729529050050271,18.0,2029.0,hinge,8346538.0,False,l1,COMPLETE
70,0.8391055210800688,2022-06-28 21:11:39.134306,2022-06-28 21:11:40.680130,0 days 00:00:01.545824,4.8,0.0005779425878930207,0.07382434141524988,13.0,6599.0,hinge,5709768.0,False,l1,COMPLETE
26,0.8391015512297586,2022-06-28 21:10:37.779865,2022-06-28 21:10:39.532898,0 days 00:00:01.753033,4.3,0.00032895308714688226,0.07270230032432452,19.0,4539.0,hinge,5687287.0,False,l1,COMPLETE
48,0.8389335234000359,2022-06-28 21:11:07.558478,2022-06-28 21:11:09.453467,0 days 00:00:01.894989,8.8,0.00038208757481348796,0.08870241500571775,12.0,1675.0,hinge,8908758.0,False,l1,COMPLETE
39,0.836305949211013,2022-06-28 21:10:55.315839,2022-06-28 21:10:56.463277,0 days 00:00:01.147438,2.8000000000000003,0.0003583189804249923,0.05362835060695389,19.0,4018.0,squared_hinge,4199918.0,False,l1,COMPLETE
34,0.836305949211013,2022-06-28 21:10:49.201369,2022-06-28 21:10:50.435901,0 days 00:00:01.234532,1.5000000000000002,0.00019820424630545943,0.07269982548763386,16.0,5307.0,squared_hinge,9324892.0,True,l1,COMPLETE
29,0.836305949211013,2022-06-28 21:10:42.233950,2022-06-28 21:10:43.678828,0 days 00:00:01.444878,9.700000000000001,0.0002464510422941199,0.08012626390664848,11.0,6338.0,squared_hinge,9330158.0,False,l1,COMPLETE
60,0.836305949211013,2022-06-28 21:11:25.178161,2022-06-28 21:11:26.484294,0 days 00:00:01.306133,1.5000000000000002,0.00026027686296256603,0.04623070455480262,17.0,747.0,squared_hinge,7367892.0,False,l1,COMPLETE
7,0.5,2022-06-28 21:09:53.232739,2022-06-28 21:09:53.637144,0 days 00:00:00.404405,2.1,0.0008003341043544253,0.09992509838360453,20.0,477.0,hinge,5164838.0,True,l2,COMPLETE
5,0.5,2022-06-28 21:09:51.412313,2022-06-28 21:09:51.836705,0 days 00:00:00.424392,3.2,0.0008937094752479117,0.010909155330556565,8.0,6922.0,squared_hinge,677535.0,True,l2,COMPLETE
9,0.5,2022-06-28 21:09:54.099092,2022-06-28 21:09:54.516931,0 days 00:00:00.417839,3.4000000000000004,1.4841379918659482e-05,0.02097294830643185,12.0,5722.0,hinge,2636128.0,True,l2,COMPLETE
4,0.5,2022-06-28 21:09:50.938283,2022-06-28 21:09:51.412213,0 days 00:00:00.473930,7.6,0.0005095563073208553,0.036236925597420304,10.0,4838.0,squared_hinge,4713639.0,False,l2,COMPLETE
2,0.5,2022-06-28 21:09:49.244046,2022-06-28 21:09:49.666313,0 days 00:00:00.422267,3.7,0.00024529905203175264,0.04695894064853912,20.0,9133.0,squared_hinge,4270578.0,True,l2,COMPLETE
