iteration,precision,datetime_start,datetime_complete,duration,colsample_bylevel,colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample,state
40,0.9984380056667701,2022-09-18 05:04:44.923465,2022-09-18 05:05:31.917104,0 days 00:00:46.993639,0.4887608785976012,0.6775890500337655,0.15858751682906364,0.14255551546084738,14.0,2.0,516.0,1.2963526291193677,0.8653833521259298,0.7476711790285915,COMPLETE
50,0.9984337464850165,2022-09-18 05:12:00.613786,2022-09-18 05:12:50.311137,0 days 00:00:49.697351,0.43630256564846737,0.6116139960930906,0.3511732555016256,0.1303467934103988,17.0,2.0,512.0,1.7586525378668934,1.1773856966358103,0.7214131323286299,COMPLETE
127,0.99842855020551,2022-09-18 06:13:35.333663,2022-09-18 06:14:33.652871,0 days 00:00:58.319208,0.49828053352683427,0.6486664674147329,0.173841964466573,0.14336677213407326,20.0,5.0,658.0,0.8506887003185076,0.3548312395106371,0.6597300033882572,COMPLETE
73,0.9984284256853352,2022-09-18 05:28:28.855354,2022-09-18 05:29:17.328085,0 days 00:00:48.472731,0.5559820895437586,0.6700081784680201,0.20076328653628783,0.14254921031710654,16.0,4.0,612.0,1.0262559131297113,0.5261766525478023,0.7400082664647669,COMPLETE
47,0.9984278443301658,2022-09-18 05:10:08.320238,2022-09-18 05:10:54.819759,0 days 00:00:46.499521,0.5622005279681654,0.6460098578133723,0.30427409304135966,0.13726186683236294,16.0,2.0,531.0,1.1265309070327403,1.0006944947070444,0.7245737865176622,COMPLETE
63,0.9984275067392568,2022-09-18 05:21:48.553867,2022-09-18 05:22:30.705900,0 days 00:00:42.152033,0.5365050227901814,0.6924902048243433,0.37799802922649495,0.14388643228344786,18.0,3.0,558.0,1.3179945282658683,1.2237486445391021,0.6998233593035157,COMPLETE
275,0.9984235469862317,2022-09-18 12:17:30.671839,2022-09-18 12:18:23.399540,0 days 00:00:52.727701,0.458208655349863,0.7422294610686492,0.20475969483993847,0.1364587196769487,20.0,4.0,685.0,0.7088975056790009,0.33804400762410236,0.7401313104137375,COMPLETE
143,0.9984219370557571,2022-09-18 06:27:32.545849,2022-09-18 06:28:22.668774,0 days 00:00:50.122925,0.5113292910022195,0.8640916878999602,0.2125885481326225,0.14621397236436004,20.0,4.0,596.0,1.0622534929102392,0.42547720662377625,0.6043725372283854,COMPLETE
144,0.9984052511151686,2022-09-18 06:28:22.669265,2022-09-18 06:29:20.771381,0 days 00:00:58.102116,0.5162045539117802,0.6194638346346866,0.17378296371609206,0.15034964784227045,20.0,4.0,617.0,0.9707219658847468,0.3762517740292531,0.3848401417685373,COMPLETE
41,0.9984012314481738,2022-09-18 05:05:31.917441,2022-09-18 05:06:13.773341,0 days 00:00:41.855900,0.49002659378829627,0.6621096040097482,0.27129689590540806,0.1424568848849089,14.0,2.0,513.0,1.2830401331604908,0.8752679072386164,0.7490186866538745,COMPLETE
68,0.9983983884816062,2022-09-18 05:25:05.169256,2022-09-18 05:25:47.886528,0 days 00:00:42.717272,0.5209515819174625,0.7647639589052757,0.26348488960018307,0.15169452773714137,15.0,1.0,592.0,1.416121968533248,0.5682335893081913,0.737348289568835,COMPLETE
128,0.9983821548376872,2022-09-18 06:14:33.653330,2022-09-18 06:15:25.157755,0 days 00:00:51.504425,0.5031430876793357,0.6157257991668682,0.21077375984111982,0.1517610108265736,19.0,6.0,670.0,0.951647416588283,0.5260877750315487,0.6801237085865414,COMPLETE
88,0.9983818075539865,2022-09-18 05:40:38.193221,2022-09-18 05:41:22.587824,0 days 00:00:44.394603,0.5379533509629189,0.615823524119147,0.29710026809104817,0.1748926172812509,20.0,6.0,664.0,0.6597941649372989,0.37254939275418203,0.6057050967658648,COMPLETE
42,0.9983788584654294,2022-09-18 05:06:13.773622,2022-09-18 05:07:05.897142,0 days 00:00:52.123520,0.509356070073632,0.6949287413615057,0.17028994011941664,0.13058699404466986,16.0,3.0,524.0,1.2748174304798976,0.700827567290088,0.7292547792627331,COMPLETE
34,0.9983743813067066,2022-09-18 05:00:00.094451,2022-09-18 05:00:40.446811,0 days 00:00:40.352360,0.518509494353705,0.7893046961790643,0.474244205838112,0.1308809864939181,15.0,1.0,550.0,0.938553069481963,1.2694937694421782,0.7076126346171334,COMPLETE
146,0.9983625985824593,2022-09-18 06:30:18.745927,2022-09-18 06:31:04.165850,0 days 00:00:45.419923,0.5061075126792267,0.9264489165434353,0.22459833344811753,0.1517795153812996,19.0,4.0,662.0,0.7464808673549285,0.3547816736488759,0.6431270459284294,COMPLETE
149,0.998362111950969,2022-09-18 06:32:41.228338,2022-09-18 06:33:29.085232,0 days 00:00:47.856894,0.4874427776143116,0.6236436151022767,0.25963098473440055,0.16110120821340757,19.0,4.0,652.0,1.0382244054422602,0.5111313579855383,0.653759779040048,COMPLETE
120,0.9983594815037315,2022-09-18 06:07:29.226734,2022-09-18 06:08:20.854202,0 days 00:00:51.627468,0.47154995823958085,0.9721382668616945,0.15241934088071424,0.14375890835863675,19.0,4.0,662.0,0.7240433432894536,0.40637196086691696,0.6719366800617548,COMPLETE
38,0.9983587122000191,2022-09-18 05:03:05.281861,2022-09-18 05:03:51.545620,0 days 00:00:46.263759,0.5034400372066389,0.6296899254833002,0.21137458447983073,0.14693172511063685,15.0,3.0,558.0,1.4578263191301706,1.0603331870664807,0.7491779366313877,COMPLETE
76,0.9983558116116678,2022-09-18 05:30:31.946423,2022-09-18 05:31:15.208786,0 days 00:00:43.262363,0.5608365769855131,0.6547807798238514,0.22460403359645895,0.15841962162049358,17.0,5.0,595.0,0.8140772709988315,0.30882026833482923,0.732799231248505,COMPLETE
51,0.9983512634806513,2022-09-18 05:12:50.311481,2022-09-18 05:13:42.074584,0 days 00:00:51.763103,0.4329371642513198,0.6019188925546092,0.3344286021113324,0.13058195660088884,18.0,2.0,504.0,1.7908138695611158,1.1880546779167103,0.7179320109168268,COMPLETE
137,0.9983471620772867,2022-09-18 06:22:42.368673,2022-09-18 06:23:22.560592,0 days 00:00:40.191919,0.509309718039957,0.6219436856622461,0.6956473234201263,0.1421231702168764,20.0,4.0,629.0,0.709365001487498,0.3520414811164721,0.682678744279003,COMPLETE
62,0.9983424520483264,2022-09-18 05:21:03.744498,2022-09-18 05:21:48.553501,0 days 00:00:44.809003,0.5660939539559785,0.6435062099607249,0.2201698637186232,0.15476646533760163,17.0,4.0,536.0,1.2363059935644256,0.45123649411810496,0.6573212741090984,COMPLETE
54,0.9983424246826833,2022-09-18 05:15:19.635628,2022-09-18 05:16:06.287437,0 days 00:00:46.651809,0.49666266003317655,0.6748763013709399,0.16585811594032066,0.1469885916134841,14.0,2.0,529.0,1.4280330868043252,0.987948291439318,0.6904113250962731,COMPLETE
99,0.9983287588887898,2022-09-18 05:50:10.999997,2022-09-18 05:51:04.429698,0 days 00:00:53.429701,0.31305054286889306,0.6379077250796156,0.27621428189061176,0.14167658749371495,19.0,4.0,633.0,0.7510423949249286,0.45525423573734997,0.6393218835937701,COMPLETE
48,0.9983286871275879,2022-09-18 05:10:54.820100,2022-09-18 05:11:34.802573,0 days 00:00:39.982473,0.535642244688129,0.7086483336332237,0.2342521656469122,0.147836828242385,15.0,4.0,472.0,1.5034140175554729,1.119533064119941,0.6929736210341555,COMPLETE
44,0.9983252458453215,2022-09-18 05:07:46.820222,2022-09-18 05:08:31.257311,0 days 00:00:44.437089,0.5418888722653845,0.6596446157601611,0.37882308289893624,0.139165556523372,17.0,2.0,548.0,1.1261633470018177,0.8094442569946063,0.6949434029301668,COMPLETE
109,0.9983236787811458,2022-09-18 05:58:18.794716,2022-09-18 05:58:58.295136,0 days 00:00:39.500420,0.5371009225722267,0.6146739558385915,0.7724532104252423,0.1459204032158785,20.0,4.0,626.0,0.7791868689018371,0.5759267887330175,0.6681023436543891,COMPLETE
56,0.9983225299418499,2022-09-18 05:16:42.515893,2022-09-18 05:17:21.643955,0 days 00:00:39.128062,0.5301598500056524,0.70619800330545,0.19881199271104644,0.16230922515333612,13.0,2.0,552.0,1.5615860613451686,0.6866475693543177,0.7495560939579211,COMPLETE
53,0.9983222473958505,2022-09-18 05:14:32.591877,2022-09-18 05:15:19.635297,0 days 00:00:47.043420,0.47468232400511384,0.633641151543244,0.2566370819783314,0.13876620357861025,16.0,3.0,543.0,1.3413673420569074,1.0549596094416647,0.7381483326858224,COMPLETE
117,0.9983123951439253,2022-09-18 06:04:54.105451,2022-09-18 06:05:38.988717,0 days 00:00:44.883266,0.509343276134315,0.6302301642110455,0.34905898374429434,0.15814218062044824,19.0,4.0,657.0,0.8361114329225172,0.3219059300437347,0.6426290748501422,COMPLETE
188,0.9983059522826715,2022-09-18 07:07:18.258128,2022-09-18 07:08:05.255723,0 days 00:00:46.997595,0.48904945582387904,0.6004117162410136,0.31367679524641334,0.1520454610466817,19.0,4.0,641.0,0.8354629655667553,0.31873602357213143,0.6880686140867979,COMPLETE
187,0.9982966309675798,2022-09-18 07:06:39.744042,2022-09-18 07:07:18.257610,0 days 00:00:38.513568,0.4740852230390282,0.6097366524235787,0.8817978052505253,0.14854981092849362,20.0,4.0,647.0,0.8090523913929737,0.45828775514220405,0.693504361249906,COMPLETE
58,0.9982893846077638,2022-09-18 05:18:09.567773,2022-09-18 05:18:57.702996,0 days 00:00:48.135223,0.5801672241489955,0.6490572033951323,0.28369376772499216,0.1355360161227906,19.0,3.0,443.0,1.1640863914083164,0.791789575969598,0.6788859775292944,COMPLETE
123,0.9982767272343123,2022-09-18 06:10:14.038904,2022-09-18 06:10:47.222725,0 days 00:00:33.183821,0.49522414881894167,0.6251881595139152,0.2717777932406734,0.2836386091788438,20.0,4.0,650.0,0.747941150055919,0.5947911764779636,0.6544381645831263,COMPLETE
107,0.9982761467586936,2022-09-18 05:56:56.765951,2022-09-18 05:57:45.947131,0 days 00:00:49.181180,0.5110114737675615,0.6001125230835449,0.32868728147051324,0.1401524663846259,19.0,4.0,646.0,0.8863841752307122,0.5062265658794515,0.6477618161344303,COMPLETE
33,0.9982717028518555,2022-09-18 04:59:21.989092,2022-09-18 05:00:00.094141,0 days 00:00:38.105049,0.5252546507041949,0.7709550805521866,0.48000507490929334,0.13106082406514122,13.0,1.0,601.0,0.9122472062414918,1.2807577129532024,0.7011217249345816,COMPLETE
45,0.9982662968099861,2022-09-18 05:08:31.257726,2022-09-18 05:09:16.387088,0 days 00:00:45.129362,0.4896356901055946,0.6647567720188695,0.22924791451803717,0.14755661585801275,15.0,3.0,563.0,1.6016501322664574,0.7627028159950644,0.73109939147131,COMPLETE
110,0.9982662910847734,2022-09-18 05:58:58.295544,2022-09-18 05:59:45.658252,0 days 00:00:47.362708,0.4834455647074323,0.6100160361377588,0.2804077434043978,0.15343047786747785,19.0,5.0,585.0,0.927257744758047,0.37485015114533454,0.5428176868441215,COMPLETE
60,0.9982563323536211,2022-09-18 05:19:38.716887,2022-09-18 05:20:14.907444,0 days 00:00:36.190557,0.5527630765064838,0.6206827236606636,0.331140766209431,0.18071775307979282,16.0,4.0,589.0,1.0189864712432528,0.5121879722891798,0.7112181053004831,COMPLETE
67,0.9982536009164469,2022-09-18 05:24:18.947176,2022-09-18 05:25:05.168906,0 days 00:00:46.221730,0.5293492539004969,0.7186016023280458,0.1911527001918647,0.17169134855675627,16.0,2.0,576.0,1.1778389044861015,0.6592501580947357,0.445976933686526,COMPLETE
32,0.9982517078071657,2022-09-18 04:58:50.048936,2022-09-18 04:59:21.988798,0 days 00:00:31.939862,0.5287203261303194,0.8806042261771121,0.6553267398707472,0.1592751281400282,15.0,1.0,600.0,0.9090410573575182,1.4720814393088248,0.710802765096817,COMPLETE
43,0.9982261362472706,2022-09-18 05:07:05.897483,2022-09-18 05:07:46.819892,0 days 00:00:40.922409,0.47503315650859346,0.706575527636918,0.3029301298094909,0.14120501701518146,14.0,2.0,494.0,1.4265341538699434,1.0468024981679194,0.734357852056057,COMPLETE
89,0.9982231616493552,2022-09-18 05:41:22.588213,2022-09-18 05:42:06.507972,0 days 00:00:43.919759,0.4944422220844534,0.6231545469384454,0.33477659183471886,0.1610382053882294,19.0,5.0,624.0,0.9186890764140533,0.33332404744387867,0.557454645436378,COMPLETE
5,0.9982195884904158,2022-09-18 04:44:20.082997,2022-09-18 04:45:15.148638,0 days 00:00:55.065641,0.3782533015691011,0.8503958181454392,0.5262885081858313,0.23724771603100714,20.0,1.0,454.0,0.7030751484406309,0.9300727228175101,0.672335255027782,COMPLETE
65,0.9982035947917458,2022-09-18 05:23:14.966649,2022-09-18 05:23:49.397159,0 days 00:00:34.430510,0.5823418873478672,0.67193586859884,0.3070768820173914,0.21124117298493006,18.0,7.0,617.0,1.2531572446778363,0.9455950887898239,0.6771456108413536,COMPLETE
69,0.998199739705484,2022-09-18 05:25:47.886902,2022-09-18 05:26:26.656205,0 days 00:00:38.769303,0.45719931617855303,0.7454453765753233,0.36448713354604456,0.1662712844277109,19.0,5.0,541.0,1.4942728461286041,1.1289889633946324,0.6843755935810188,COMPLETE
113,0.9981761773072844,2022-09-18 06:01:31.649348,2022-09-18 06:02:13.045054,0 days 00:00:41.395706,0.5516927277517955,0.6441969574391879,0.6044409775292546,0.14955110156551027,20.0,4.0,599.0,0.7315688247465566,0.5342670705684816,0.6319671095817134,COMPLETE
261,0.9981712479166116,2022-09-18 12:04:13.842372,2022-09-18 12:05:00.538356,0 days 00:00:46.695984,0.44935946455243325,0.6054103908401851,0.5215915200793928,0.1339771638776436,19.0,4.0,690.0,0.604892447282991,0.3828714413269996,0.7401671489074325,COMPLETE
46,0.9981710437265809,2022-09-18 05:09:16.387426,2022-09-18 05:10:08.319914,0 days 00:00:51.932488,0.47548414713884146,0.7349054905710068,0.15122705510303114,0.15967197003678923,18.0,2.0,508.0,1.2813859112438821,0.8943327799555512,0.3448480450637391,COMPLETE
272,0.9981332291825264,2022-09-18 12:14:48.666842,2022-09-18 12:15:29.176528,0 days 00:00:40.509686,0.4528597930119715,0.6126812851994816,0.8044395705072239,0.13576476413543004,19.0,4.0,690.0,0.637421695047635,0.36335958709860666,0.7241855548026142,COMPLETE
55,0.9981299641851799,2022-09-18 05:16:06.287803,2022-09-18 05:16:42.515531,0 days 00:00:36.227728,0.5141552458912484,0.6355691197429815,0.4249840878703156,0.15112290399925357,15.0,4.0,480.0,1.0697143298222658,1.1000371089790462,0.6475761329523316,COMPLETE
270,0.998125364973191,2022-09-18 12:13:15.528973,2022-09-18 12:13:52.058474,0 days 00:00:36.529501,0.46025598386608857,0.6182483325256174,1.3986385727654684,0.13899086087581203,20.0,4.0,687.0,0.6045770697880144,0.33203102678601815,0.7201341536798952,COMPLETE
66,0.9980770565087672,2022-09-18 05:23:49.397496,2022-09-18 05:24:18.946828,0 days 00:00:29.549332,0.5492062091579494,0.6003057044278977,0.5215039995495062,0.2010775850611647,16.0,3.0,500.0,1.3793212573179707,1.0214817912553484,0.625327611686108,COMPLETE
192,0.9980755280704602,2022-09-18 07:10:46.641388,2022-09-18 07:11:21.415434,0 days 00:00:34.774046,0.5076282599935295,0.605825183365103,1.2568047087493535,0.14545959929453892,20.0,4.0,654.0,0.8385328061700502,0.48513411575695786,0.6761286364123882,COMPLETE
21,0.998052783131614,2022-09-18 04:53:43.754949,2022-09-18 04:54:13.565915,0 days 00:00:29.810966,0.461294344763511,0.8234937794926398,0.6425514183634039,0.1674930955170032,12.0,1.0,655.0,0.9849473091080148,1.4699222361014241,0.6645515110696895,COMPLETE
170,0.9979794973544973,2022-09-18 06:52:14.576712,2022-09-18 06:52:48.140198,0 days 00:00:33.563486,0.4947275999792377,0.607853357314264,0.2082431000260776,0.15257082725439905,11.0,4.0,631.0,1.044341842110947,0.41698018829693784,0.6825689030983492,COMPLETE
22,0.9979787955473958,2022-09-18 04:54:13.566213,2022-09-18 04:54:41.468605,0 days 00:00:27.902392,0.5701734905790325,0.8164795002003862,0.9301023049141626,0.15405606976759,13.0,1.0,633.0,0.7104003704527403,1.3555797127259046,0.6640162541765002,COMPLETE
6,0.9979520332438934,2022-09-18 04:45:15.148866,2022-09-18 04:45:42.563334,0 days 00:00:27.414468,0.4480850515545518,0.8766653062855818,1.0895165349636593,0.17191650557257784,17.0,2.0,641.0,0.7125510487446286,1.4738799950991395,0.726861880712615,COMPLETE
14,0.9979411084305496,2022-09-18 04:49:46.007483,2022-09-18 04:50:30.831930,0 days 00:00:44.824447,0.46232200296052384,0.8380590169945683,0.6417571786691314,0.1762253778156891,13.0,1.0,647.0,0.9917024230180634,1.4854888392376138,0.6754249979815651,COMPLETE
147,0.997932811409558,2022-09-18 06:31:04.166303,2022-09-18 06:31:43.187753,0 days 00:00:39.021450,0.5396892236914531,0.6422474845267856,0.9948058888444185,0.13778174480865005,20.0,4.0,634.0,0.8108916708094617,0.394573917735086,0.6286151911808283,COMPLETE
25,0.9979302295593637,2022-09-18 04:55:43.129063,2022-09-18 04:56:11.871707,0 days 00:00:28.742644,0.5573592861339881,0.7476029001823371,0.7514476361143636,0.15592648811932616,13.0,3.0,580.0,0.6244846269163389,1.3210362711969252,0.5976834901640555,COMPLETE
24,0.9979194644192031,2022-09-18 04:55:09.688256,2022-09-18 04:55:43.128771,0 days 00:00:33.440515,0.5498722181146605,0.8072587103678988,0.560768241354344,0.13588754101885842,11.0,1.0,626.0,1.3621398401415254,1.1943659612148199,0.6697287565763389,COMPLETE
31,0.9978991527134015,2022-09-18 04:58:23.655385,2022-09-18 04:58:50.048636,0 days 00:00:26.393251,0.4833576661026874,0.8734385564583829,1.0628122427181137,0.17084066140009066,16.0,2.0,640.0,0.6986415681792257,1.4188032939476518,0.7267294137902588,COMPLETE
26,0.9978925393249519,2022-09-18 04:56:11.871991,2022-09-18 04:56:42.681700,0 days 00:00:30.809709,0.49917453408727963,0.8517954990845142,0.34916232003107023,0.18906069741354778,10.0,2.0,677.0,1.0396768268838659,0.8338311824406041,0.5425759605598782,COMPLETE
74,0.997884097390937,2022-09-18 05:29:17.328477,2022-09-18 05:29:46.289635,0 days 00:00:28.961158,0.570415653216423,0.6279078253429579,0.31559500120827155,0.24572212195725213,15.0,6.0,582.0,0.97433333282846,0.3611891041360866,0.718231350125522,COMPLETE
19,0.9978831400859294,2022-09-18 04:52:48.083616,2022-09-18 04:53:16.647702,0 days 00:00:28.564086,0.3491006591365269,0.9550712170648769,0.47910115187607205,0.23458311127863402,19.0,5.0,657.0,1.1250166950909557,1.3548234721260854,0.6871996412058112,COMPLETE
30,0.9978619607739305,2022-09-18 04:57:58.070384,2022-09-18 04:58:23.655128,0 days 00:00:25.584744,0.40904148214859914,0.828824153385885,0.8346633705042973,0.16416470652085802,12.0,1.0,493.0,0.7079887868822662,1.4206570852920624,0.6431114869450979,COMPLETE
49,0.9978604964440658,2022-09-18 05:11:34.802910,2022-09-18 05:12:00.613446,0 days 00:00:25.810536,0.5113771722754367,0.6834584466671086,0.4009684535930799,0.26743203568626106,14.0,3.0,570.0,1.2060470599862114,0.9258964666066914,0.7471672574343042,COMPLETE
3,0.9978594080338267,2022-09-18 04:43:32.484928,2022-09-18 04:43:55.042153,0 days 00:00:22.557225,0.5035841189890022,0.6821648612414403,0.7452983892194105,0.2728006121564191,18.0,2.0,562.0,0.8178722823902278,0.45977981852360383,0.6052988355977829,COMPLETE
10,0.9978448988226273,2022-09-18 04:47:13.004950,2022-09-18 04:48:03.822747,0 days 00:00:50.817797,0.30459676464800717,0.9849607859425146,0.5729961123438915,0.13881691161831955,20.0,7.0,429.0,1.2037145067470105,1.1737540171420102,0.6478132477080785,COMPLETE
23,0.9978423670424875,2022-09-18 04:54:41.468884,2022-09-18 04:55:09.687966,0 days 00:00:28.219082,0.5888244060673217,0.8142566093191752,0.8581015683470552,0.15369868057620567,11.0,1.0,669.0,0.8713459595647063,1.3435515646339429,0.6289821567971897,COMPLETE
2,0.9978375987111429,2022-09-18 04:43:00.286724,2022-09-18 04:43:32.484704,0 days 00:00:32.197980,0.3749292007761076,0.881696432455182,0.2949206279558849,0.21799494135552314,14.0,4.0,522.0,1.2260472640440832,0.7340428966611992,0.4148578473303576,COMPLETE
27,0.9978365773663055,2022-09-18 04:56:42.681986,2022-09-18 04:57:08.681952,0 days 00:00:25.999966,0.5948297737898476,0.7890426655875367,0.5655760964481755,0.21452027184157169,12.0,1.0,534.0,0.7873648389660791,1.117534525214125,0.4893966522112697,COMPLETE
282,0.9978299473886482,2022-09-18 12:23:46.329662,2022-09-18 12:24:24.092125,0 days 00:00:37.762463,0.44073926300259936,0.6000893168600238,1.1008523495173792,0.13041803278288686,19.0,4.0,682.0,0.7297841677620815,0.40889691797645905,0.7492699303544382,COMPLETE
70,0.9978063126501533,2022-09-18 05:26:26.656551,2022-09-18 05:26:49.153828,0 days 00:00:22.497277,0.4988970562625115,0.6150276659386729,1.4597304138679594,0.2242396891022193,18.0,1.0,525.0,1.1007298177436753,1.158648515633417,0.704770666166743,COMPLETE
11,0.9977805048276501,2022-09-18 04:48:03.822996,2022-09-18 04:48:43.100755,0 days 00:00:39.277759,0.43380212178422506,0.9037450024434448,1.171075064949894,0.20557618006054743,20.0,1.0,698.0,0.9764004151130286,1.4925271592295366,0.7466013329314353,COMPLETE
15,0.9977639291337541,2022-09-18 04:50:30.832204,2022-09-18 04:51:09.835010,0 days 00:00:39.002806,0.42183749250792557,0.920365992249172,0.9597625060140662,0.1499868342401311,19.0,6.0,490.0,0.6297501118665574,1.1202282321631174,0.6260385717078962,COMPLETE
291,0.9977573789200254,2022-09-18 12:31:51.718457,2022-09-18 12:32:20.896583,0 days 00:00:29.178126,0.4473436963301512,0.6073528196848342,1.0129855906399838,0.1379440773681432,13.0,4.0,685.0,0.6468969332749993,0.397400318779762,0.7418251467114845,COMPLETE
7,0.9977425966079544,2022-09-18 04:45:42.563580,2022-09-18 04:46:23.887076,0 days 00:00:41.323496,0.3916324543681894,0.6883438892250782,0.19864118055536523,0.2832364078353233,17.0,4.0,512.0,1.7239640090456971,0.8404719534519491,0.4095772961130726,COMPLETE
20,0.9977148534525584,2022-09-18 04:53:16.648050,2022-09-18 04:53:43.754683,0 days 00:00:27.106633,0.4495085217125203,0.7601754841806172,1.3485856408050116,0.1879571550516793,20.0,1.0,577.0,0.9040846892664444,1.0103737722342667,0.5773305606169183,COMPLETE
12,0.9976769658924323,2022-09-18 04:48:43.101012,2022-09-18 04:49:18.113127,0 days 00:00:35.012115,0.3847163128438871,0.94854813923516,1.1013574371016424,0.17795255342293154,14.0,2.0,688.0,1.0649105130147385,0.6180288840453789,0.6813386663340368,COMPLETE
28,0.9976725168270743,2022-09-18 04:57:08.682220,2022-09-18 04:57:36.514224,0 days 00:00:27.832004,0.5198840908836241,0.9089272234415885,0.9773344945116689,0.14288120085716224,14.0,5.0,630.0,1.1992563263563398,1.4238906579178539,0.706495066155773,COMPLETE
108,0.9975317476882912,2022-09-18 05:57:45.947550,2022-09-18 05:58:18.794342,0 days 00:00:32.846792,0.5181939727281034,0.6500443437331693,1.1622784236618964,0.15650099138359383,20.0,4.0,606.0,2.1120407076611647,0.639611589236075,0.5907196083737855,COMPLETE
18,0.9975155607828626,2022-09-18 04:52:17.495070,2022-09-18 04:52:48.083344,0 days 00:00:30.588274,0.4095217410670456,0.8728772558734593,0.674926667945803,0.2938560828341067,15.0,2.0,540.0,1.9413823953936995,0.3081867948728313,0.5696648590241907,COMPLETE
276,0.9975069980462055,2022-09-18 12:18:23.400043,2022-09-18 12:18:53.524617,0 days 00:00:30.124574,0.4356134057255398,0.6210833321306725,0.18078876980148137,0.1301654643511606,10.0,4.0,700.0,0.6698150881156971,0.3860978201266379,0.7273810674910454,COMPLETE
17,0.9973036614486601,2022-09-18 04:51:45.586301,2022-09-18 04:52:17.494827,0 days 00:00:31.908526,0.4621575348434005,0.8129600443078228,1.2354049761857748,0.19440823246771133,12.0,3.0,653.0,1.3591171655619878,1.2659465880054044,0.714864814279078,COMPLETE
9,0.9971396070183792,2022-09-18 04:46:43.520502,2022-09-18 04:47:13.004714,0 days 00:00:29.484212,0.5747060790789537,0.7876209046480596,1.0498523773217088,0.2557117435798814,17.0,2.0,468.0,1.615133669436907,1.3601811014030851,0.4054180608750785,COMPLETE
13,0.997071970500849,2022-09-18 04:49:18.113412,2022-09-18 04:49:46.007211,0 days 00:00:27.893799,0.3518693105017167,0.6120514412432503,1.332006584996443,0.22679806080765516,16.0,3.0,403.0,0.6036802292699411,1.2425863964789927,0.5009226799244302,COMPLETE
16,0.9970162667979553,2022-09-18 04:51:09.835289,2022-09-18 04:51:45.586044,0 days 00:00:35.750755,0.5397115186369489,0.8375546419810309,0.9138955702491278,0.23676471157507503,16.0,3.0,603.0,0.876838999155914,0.6082688169392867,0.3055794059000041,COMPLETE
4,0.9968963479808005,2022-09-18 04:43:55.042383,2022-09-18 04:44:20.082757,0 days 00:00:25.040374,0.4829718599529894,0.7249600413419015,1.4957553337537273,0.16510325007076634,18.0,4.0,615.0,1.5388784427294944,0.4057768120917771,0.4060285135961696,COMPLETE
0,0.9968398562366464,2022-09-18 04:42:16.383938,2022-09-18 04:42:41.227660,0 days 00:00:24.843722,0.42627470109289534,0.720412393645036,0.8186378562322301,0.2550511961615088,10.0,7.0,568.0,0.731632922506924,0.8963176401965967,0.730793802170449,COMPLETE
29,0.9964544534916502,2022-09-18 04:57:36.514518,2022-09-18 04:57:58.070043,0 days 00:00:21.555525,0.35979686408577105,0.7264028501008765,0.7465775193755576,0.2392126815536719,9.0,2.0,586.0,0.7489734590511808,0.9552164202878041,0.46462470192246536,COMPLETE
140,0.9964035782884928,2022-09-18 06:25:13.920823,2022-09-18 06:25:37.146173,0 days 00:00:23.225350,0.5340896498237704,0.6286069402723419,0.2961996645398465,0.13390441676910889,9.0,4.0,639.0,0.8353932630710756,0.3239141761344552,0.662703259606766,COMPLETE
1,0.9961754249435459,2022-09-18 04:42:41.227931,2022-09-18 04:43:00.286509,0 days 00:00:19.058578,0.5200285668883293,0.7697606579635298,0.4522781709603503,0.2585564701281571,8.0,1.0,606.0,2.069263445492853,1.0552339795377466,0.5720365556805942,COMPLETE
288,0.9960552135920702,2022-09-18 12:29:21.131540,2022-09-18 12:29:45.973893,0 days 00:00:24.842353,0.4364639757481579,0.6141682794449077,0.22342129409152894,0.14035234603387234,9.0,3.0,687.0,0.661868752262163,0.32482935078420994,0.30815863698952967,COMPLETE
233,0.9952307576924913,2022-09-18 11:35:26.261898,2022-09-18 11:35:46.825500,0 days 00:00:20.563602,0.4515002697516204,0.610189503474995,0.1500526459979919,0.13596663559304373,8.0,4.0,687.0,0.6929703714355752,0.4777515448243946,0.7225943057211601,COMPLETE
8,0.9942394429531116,2022-09-18 04:46:23.887310,2022-09-18 04:46:43.520233,0 days 00:00:19.632923,0.327039260663259,0.85272539579226,0.4103035742133333,0.20293920242332786,8.0,4.0,456.0,0.7519277271419713,0.9680429950892133,0.5151999293786411,COMPLETE
223,,2022-09-18 07:39:59.664055,,,,,,,,,,,,,RUNNING
